Site,Date,Plane_Height,Area_2D,Area_3D,Volume
041r,20091013,8kto25k,4444.75738049,4519.67281308,2302.84175469
041r,20091013,above840.93,6506.87813279,6621.13204428,2931.00380032
041r,20091013,above841.03,6382.89912269,6493.28470857,2820.27021647
041r,20091013,above841.13,6192.9477995,6300.21811017,2691.41618973
041r,20091013,above841.23,5974.8827385,6079.20738634,2548.42160476
041r,20091013,above841.33,5770.87643681,5871.76153676,2398.61903498
041r,20091013,above841.43,5597.57458331,5694.57390647,2243.99813966
041r,20091013,above841.53,5408.48299464,5501.20217552,2087.68366689
041r,20091013,above841.63,5196.43412729,5284.78858764,1931.09574062
041r,20091013,above841.73,4951.69843162,5035.69886424,1781.31147509
041r,20091013,above841.83,4677.07307076,4756.98362757,1640.84796615
041r,20091013,above841.93,4359.05778101,4435.304375,1516.06784733
041r,20091013,above842.03,4098.96824489,4172.03360585,1401.18869819
041r,20091013,above842.13,3836.82652027,3906.85778789,1294.94032064
041r,20091013,above842.23,3501.39593706,3568.55523534,1208.08100649
041r,20091013,above842.33,3322.79223079,3387.19591897,1135.34150064
041r,20091013,above842.43,3170.1517249,3231.77358362,1068.59215877
041r,20091013,above842.53,3024.30203492,3083.13831941,1006.83293643
041r,20091013,above842.63,2892.0899384,2948.18592022,949.49398439
041r,20091013,above842.73,2760.64239783,2814.08926085,895.778794932
041r,20091013,above842.83,2631.9103638,2682.76526565,843.776273257
041r,20091013,above842.93,2504.93555149,2553.24117917,793.198770897
041r,20091013,above843.03,2381.42028609,2427.2261938,744.474454369
041r,20091013,above843.13,2257.20810241,2300.55059177,697.90651941
041r,20091013,above843.23,2125.50141983,2166.34670035,653.759161976
041r,20091013,above843.33,2022.47091729,2060.81409147,611.218168269
041r,20091013,above843.43,1921.64975065,1957.59465969,569.093718219
041r,20091013,above843.53,1813.2783157,1846.92850837,528.116623258
041r,20091013,above843.63,1706.84080557,1738.20643209,488.558204195
041r,20091013,above843.73,1606.09383308,1635.1592518,450.965347303
041r,20091013,above843.83,1503.47298145,1530.25233674,415.64399135
041r,20091013,above843.93,1402.36584156,1426.76285127,381.46580052
041r,20091013,above844.03,1303.11495726,1325.1558066,349.708186148
041r,20091013,above844.13,1224.69282736,1244.5543638,320.937558898
041r,20091013,above844.23,1152.99310532,1170.79049098,293.325525335
041r,20091013,above844.33,1080.33797175,1096.24590275,267.276503796
041r,20091013,above844.43,1011.18887485,1025.33463922,241.72619756
041r,20091013,above844.53,936.077923507,948.648378205,215.557717002
041r,20091013,above844.63,858.424511375,869.562903549,191.475589945
041r,20091013,above844.73,790.867083881,800.818170558,169.394400453
041r,20091013,above844.83,725.862414975,734.793552049,149.621203129
041r,20091013,above844.93,662.105711765,670.153782087,132.067775625
041r,20091013,above845.03,599.683092901,606.990628662,116.3832798
041r,20091013,above845.13,532.353290325,539.052283684,103.68616725
041r,20091013,above845.23,493.880315434,500.008376128,92.7568723123
041r,20091013,above845.33,457.672652718,463.23789307,82.0671460783
041r,20091013,above845.43,422.329194449,427.345338163,71.8778731055
041r,20091013,above845.53,389.761508118,394.226150833,61.9974431779
041r,20091013,above845.63,353.930185756,357.85294298,52.3395121924
041r,20091013,above845.73,304.520962451,307.920936305,43.3259470357
041r,20091013,above845.83,261.913059473,264.84679517,35.608191661
041r,20091013,above845.93,212.194799232,214.711532298,28.834832308
041r,20091013,above846.03,170.64284822,172.793768632,23.7649212982
041r,20091013,above846.13,135.98073871,137.778459946,18.9438261165
041r,20091013,above846.23,100.723025828,102.189021558,13.8040122943
041r,20091013,above846.33,67.0628937158,68.2086411516,9.11892250669
041r,20091013,above846.43,40.4663699973,41.259163751,5.66710287288
041r,20091013,above846.53,22.1967917803,22.6774177279,3.25600730591
041r,20091013,above846.63,12.3446109394,12.6542098431,1.66300266972
