Site,Date,Plane_Height,Area_2D,Area_3D,Volume
041r,20061010,8kto25k,4527.09322543,4589.22882847,1755.02123999
041r,20061010,above840.93,6496.84822515,6593.01433149,2237.76859959
041r,20061010,above841.03,6312.99568451,6407.35965626,2136.52271486
041r,20061010,above841.13,6098.6765517,6190.41244035,2022.16387756
041r,20061010,above841.23,5869.09299745,5957.86714016,1894.98086921
041r,20061010,above841.33,5657.887204,5743.40162099,1761.64635883
041r,20061010,above841.43,5456.29803837,5538.46572661,1625.05821478
041r,20061010,above841.53,5194.35483464,5273.14021434,1491.62556488
041r,20061010,above841.63,4934.52647185,5009.8242243,1364.76970235
041r,20061010,above841.73,4683.06605544,4754.99503943,1246.01542852
041r,20061010,above841.83,4347.86034008,4416.64509167,1141.4206014
041r,20061010,above841.93,4050.39843987,4116.40575721,1052.46911476
041r,20061010,above842.03,3759.09977902,3822.55807177,973.735244088
041r,20061010,above842.13,3466.08957009,3527.19514121,908.854609247
041r,20061010,above842.23,3288.65966407,3347.52668497,854.583665112
041r,20061010,above842.33,3128.26368519,3184.91261565,806.191827811
041r,20061010,above842.43,2982.95830362,3037.34804288,762.428192275
041r,20061010,above842.53,2843.27785619,2895.37147843,722.689237969
041r,20061010,above842.63,2709.92781881,2759.71177075,686.980399877
041r,20061010,above842.73,2583.77499112,2631.25283019,654.485675476
041r,20061010,above842.83,2461.57103083,2506.72359929,623.038911299
041r,20061010,above842.93,2346.67373541,2389.46227322,591.952955113
041r,20061010,above843.03,2238.912869,2279.28453369,561.395959248
041r,20061010,above843.13,2133.88053965,2171.82798087,531.241172365
041r,20061010,above843.23,2030.90369314,2066.40781283,500.930452717
041r,20061010,above843.33,1929.29523751,1962.32654965,470.744164766
041r,20061010,above843.43,1828.30813443,1858.80955356,441.144797092
041r,20061010,above843.53,1734.70176728,1762.66601501,411.90439105
041r,20061010,above843.63,1645.09236781,1670.59555839,382.337261559
041r,20061010,above843.73,1553.02341552,1576.15458777,353.359857477
041r,20061010,above843.83,1448.18077418,1469.07451927,326.182783224
041r,20061010,above843.93,1356.56659822,1375.39265697,298.885879574
041r,20061010,above844.03,1262.76260628,1279.65360368,272.581152579
041r,20061010,above844.13,1169.69095342,1184.78491624,249.031776886
041r,20061010,above844.23,1081.53099687,1094.99362539,227.575203415
041r,20061010,above844.33,1004.25737553,1016.24457648,208.188724304
041r,20061010,above844.43,935.090566379,945.762021881,189.172107997
041r,20061010,above844.53,867.271395037,876.765180454,169.270883669
041r,20061010,above844.63,786.336594206,794.835174474,151.247748007
041r,20061010,above844.73,716.758361193,724.456740323,135.494742945
041r,20061010,above844.83,657.245377041,664.282584473,121.815685123
041r,20061010,above844.93,602.612547827,609.051433559,109.625404594
041r,20061010,above845.03,549.418387246,555.312725017,98.5247856227
041r,20061010,above845.13,497.606766498,502.994234734,88.8568895322
041r,20061010,above845.23,454.590616581,459.505311974,80.6116819194
041r,20061010,above845.33,414.463429384,418.921379797,73.0814348552
041r,20061010,above845.43,377.132581954,381.143554983,66.3328803262
041r,20061010,above845.53,341.519671428,345.099419832,60.1843972714
041r,20061010,above845.63,303.890417059,307.061115268,54.4945634166
041r,20061010,above845.73,270.849491689,273.630230618,48.8759247981
041r,20061010,above845.83,237.985755809,240.398707181,43.0569357526
041r,20061010,above845.93,204.606519848,206.673605685,37.1275955968
041r,20061010,above846.03,170.921979911,172.649796869,31.2975526422
041r,20061010,above846.13,140.936580596,142.346070713,25.4240306703
041r,20061010,above846.23,109.992872531,111.107555615,18.7763617504
041r,20061010,above846.33,77.5683181607,78.4087938585,12.35998805
041r,20061010,above846.43,47.8016287909,48.3932864887,7.3921095061
041r,20061010,above846.53,28.9140024286,29.295508084,4.00295270934
041r,20061010,above846.63,17.3663848865,17.5847154042,1.72277616651
