Site,Date,Plane_Height,Area_2D,Area_3D,Volume
050r,19910727,8kto25k,1542.26881015,1576.99950235,2573.32695993
050r,19910727,above830.5,2524.31130791,2577.18850968,3349.44050257
050r,19910727,above830.6,2480.86255787,2531.79977187,3198.61771078
050r,19910727,above830.7,2436.31102644,2485.29500538,3044.78668368
050r,19910727,above830.8,2390.29064197,2437.2913648,2890.3178636
050r,19910727,above830.9,2344.31974623,2389.3397522,2736.43875997
050r,19910727,above831.0,2298.25152731,2341.26071939,2584.02597505
050r,19910727,above831.1,2252.51968772,2293.50691399,2433.41744701
050r,19910727,above831.2,2201.7140731,2240.64335741,2284.7733449
050r,19910727,above831.3,2143.68379152,2180.53247409,2139.3370009
050r,19910727,above831.4,2076.98378439,2111.72963101,1998.35601722
050r,19910727,above831.5,1982.27172374,2014.95556402,1863.52029324
050r,19910727,above831.6,1866.37814526,1897.13029298,1738.4136377
050r,19910727,above831.7,1760.76960095,1789.64776441,1623.05748964
050r,19910727,above831.8,1669.12778312,1696.27974714,1516.20598226
050r,19910727,above831.9,1582.1194924,1607.72193544,1417.08467596
050r,19910727,above832.0,1493.13563381,1517.45747921,1325.47015167
050r,19910727,above832.1,1413.28231903,1436.53626305,1241.3467917
050r,19910727,above832.2,1350.93202279,1373.3186046,1163.26173319
050r,19910727,above832.3,1297.91064695,1319.50483737,1089.57998312
050r,19910727,above832.4,1247.49084889,1268.35287354,1020.05114615
050r,19910727,above832.5,1196.19685135,1216.33994087,954.294248299
050r,19910727,above832.6,1130.80878486,1150.26794948,893.24636199
050r,19910727,above832.7,1045.8149047,1064.64046329,838.800823213
050r,19910727,above832.8,994.516650257,1012.81475697,790.08751129
050r,19910727,above832.9,954.766439644,972.558897438,744.482182997
050r,19910727,above833.0,924.203126627,941.337570574,701.190014683
050r,19910727,above833.1,902.099054965,918.35022881,659.289512593
050r,19910727,above833.2,882.783098713,898.047263803,618.292785017
050r,19910727,above833.3,864.765452955,878.97280887,578.054844951
050r,19910727,above833.4,847.236029929,860.355710604,538.543539488
050r,19910727,above833.5,830.174996907,842.195265465,499.762776016
050r,19910727,above833.6,813.224730936,824.155676534,461.75723367
050r,19910727,above833.7,796.150301778,806.017803532,424.552836298
050r,19910727,above833.8,778.858011188,787.69680481,388.18229095
050r,19910727,above833.9,760.361457851,768.233643975,352.703568891
050r,19910727,above834.0,737.053001167,744.092466393,318.426513337
050r,19910727,above834.1,709.742555295,716.040972564,285.836812149
050r,19910727,above834.2,681.594157172,687.204243034,255.145729091
050r,19910727,above834.3,651.989791499,656.996748338,226.395709475
050r,19910727,above834.4,617.749053344,622.281130703,199.852675235
050r,19910727,above834.5,577.923749193,582.102995025,176.005947202
050r,19910727,above834.6,536.257692989,540.134697302,155.051426818
050r,19910727,above834.7,479.542178791,483.113594191,137.122089745
050r,19910727,above834.8,440.270784438,443.594694438,122.85841657
050r,19910727,above834.9,407.27327247,410.377212172,110.411176405
050r,19910727,above835.0,370.858720919,373.771249777,99.8244243357
050r,19910727,above835.1,336.192415436,338.928833885,91.1678766552
050r,19910727,above835.2,312.578740719,315.107073647,83.9740083119
050r,19910727,above835.3,292.685665011,294.987021423,77.7117034495
050r,19910727,above835.4,273.819386035,275.896611026,72.1021090861
050r,19910727,above835.5,255.47249944,257.331880652,67.1132970429
050r,19910727,above835.6,237.556684855,239.20524086,62.7781296353
050r,19910727,above835.7,220.205145423,221.648614741,58.9879519594
050r,19910727,above835.8,203.16578837,204.410798182,55.4622999155
050r,19910727,above835.9,186.44236277,187.494102967,51.6666510432
050r,19910727,above836.0,170.165417172,171.029016176,47.2392239156
050r,19910727,above836.1,154.345219418,155.027080411,42.0335050444
050r,19910727,above836.2,138.93113428,139.439412019,35.2672223889
050r,19910727,above836.3,123.69095605,124.034725774,25.4350232979
050r,19910727,above836.4,107.049686386,107.24932899,14.1863466863
050r,19910727,above836.5,65.6346211184,65.7463817414,5.11794186474
