Site,Date,Plane_Height,Area_2D,Area_3D,Volume
050r,19971110,8kto25k,1392.82311572,1420.77639133,1902.74166322
050r,19971110,above830.5,1898.42414947,1957.90100142,2489.512823
050r,19971110,above830.6,1892.63860552,1952.05311021,2370.12252958
050r,19971110,above830.7,1876.625474,1935.80976484,2244.39863279
050r,19971110,above830.8,1817.0239462,1875.75797499,2116.66027286
050r,19971110,above830.9,1760.28766771,1818.16531317,1990.97555182
050r,19971110,above831.0,1702.13043823,1758.86142133,1867.55062369
050r,19971110,above831.1,1640.74291867,1696.12788644,1747.16896424
050r,19971110,above831.2,1580.0366786,1634.02691519,1629.89200361
050r,19971110,above831.3,1515.06070855,1567.62407625,1516.32860029
050r,19971110,above831.4,1424.71263706,1475.84952689,1408.36890775
050r,19971110,above831.5,1339.23580118,1388.99528487,1308.48204587
050r,19971110,above831.6,1278.13196323,1326.62970515,1213.74476322
050r,19971110,above831.7,1209.24320583,1256.5468297,1123.62988396
050r,19971110,above831.8,1136.19972604,1182.37007294,1039.63715452
050r,19971110,above831.9,1046.73176742,1091.82369049,961.848180243
050r,19971110,above832.0,895.293059493,939.289266747,895.708322367
050r,19971110,above832.1,761.505544744,804.362807087,841.753355365
050r,19971110,above832.2,676.448597496,718.204304337,797.890335083
050r,19971110,above832.3,622.738226842,663.397523126,759.73966292
050r,19971110,above832.4,586.582934161,625.986680662,724.603977046
050r,19971110,above832.5,558.613523819,596.509589097,691.42994307
050r,19971110,above832.6,539.371664913,575.476109541,659.329117903
050r,19971110,above832.7,523.577232689,557.74636905,627.685457593
050r,19971110,above832.8,509.586897906,541.729191793,596.207881364
050r,19971110,above832.9,496.373088135,526.462201078,564.742891892
050r,19971110,above833.0,483.30039663,511.380827176,533.256971421
050r,19971110,above833.1,470.617818358,496.71397295,501.764405287
050r,19971110,above833.2,458.497116257,482.601218979,470.280208526
050r,19971110,above833.3,446.985373448,469.092528399,438.811415072
050r,19971110,above833.4,435.969325167,456.080303101,407.366512531
050r,19971110,above833.5,425.234470398,443.37380043,375.982049548
050r,19971110,above833.6,413.793056399,430.054916483,344.803261893
050r,19971110,above833.7,401.37020429,415.874691877,313.990502528
050r,19971110,above833.8,386.756722946,399.578597406,283.747951496
050r,19971110,above833.9,372.445570166,383.662564258,254.242716701
050r,19971110,above834.0,356.969738509,366.712610263,225.457380172
050r,19971110,above834.1,340.109694732,348.569796018,197.677165497
050r,19971110,above834.2,321.031603235,328.321587945,171.008352819
050r,19971110,above834.3,298.451419482,304.732429286,145.775337241
050r,19971110,above834.4,272.372184562,277.735213678,122.39651613
050r,19971110,above834.5,246.28076409,250.777585677,100.961087554
050r,19971110,above834.6,218.295348714,222.015853128,81.5044258659
050r,19971110,above834.7,192.465785736,195.47590743,63.6971503627
050r,19971110,above834.8,167.692235722,170.038231259,47.5515852482
050r,19971110,above834.9,140.993723926,142.718016479,33.2328619181
050r,19971110,above835.0,105.587839878,106.732864218,21.3264509098
050r,19971110,above835.1,71.5344003564,72.2210289613,12.4211507103
