Site,Date,Plane_Height,Area_2D,Area_3D,Volume
050r,19950428,8kto25k,1249.18345744,1307.63539695,1217.44666556
050r,19950428,above830.5,2245.92144301,2327.45801017,2029.862966
050r,19950428,above830.6,2047.3245072,2125.93722495,1923.46566785
050r,19950428,above830.7,1853.0867989,1928.73526963,1828.89253786
050r,19950428,above830.8,1649.46625356,1722.36762099,1749.50510254
050r,19950428,above830.9,1478.26896123,1548.50800345,1683.6762828
050r,19950428,above831.0,1335.40876126,1403.05486042,1632.94535229
050r,19950428,above831.1,1285.21702051,1350.28989169,1586.98558945
050r,19950428,above831.2,1256.72959539,1319.31137155,1542.07949725
050r,19950428,above831.3,1237.01106864,1296.93772067,1497.01507985
050r,19950428,above831.4,1220.19116744,1277.1676511,1451.84650954
050r,19950428,above831.5,1205.18857763,1259.06081911,1406.57516733
050r,19950428,above831.6,1191.22054718,1241.95616925,1361.17649609
050r,19950428,above831.7,1178.0430548,1225.63745616,1315.62552674
050r,19950428,above831.8,1164.99976582,1209.48981051,1269.93413543
050r,19950428,above831.9,1151.62886136,1193.146715,1224.15981438
050r,19950428,above832.0,1135.65715908,1174.53535764,1178.50060455
050r,19950428,above832.1,1121.01059541,1157.42756049,1133.0672236
050r,19950428,above832.2,1106.54258717,1140.594954,1087.80695179
050r,19950428,above832.3,1092.53568077,1124.33640415,1042.68935305
050r,19950428,above832.4,1074.5944658,1104.49572517,997.871165984
050r,19950428,above832.5,1053.59525833,1081.84872071,953.803512283
050r,19950428,above832.6,1035.40455603,1062.05474352,910.434727947
050r,19950428,above832.7,1018.04286145,1043.12556067,867.576257622
050r,19950428,above832.8,1001.55308093,1025.09671025,825.101837201
050r,19950428,above832.9,985.684044343,1007.70250081,782.90190737
050r,19950428,above833.0,970.337280574,990.838554495,740.922477905
050r,19950428,above833.1,954.832600771,973.87105086,699.186306449
050r,19950428,above833.2,938.781459858,956.422900463,657.774506389
050r,19950428,above833.3,921.698789434,938.023266411,616.803270609
050r,19950428,above833.4,902.946436388,918.051420679,576.437539224
050r,19950428,above833.5,882.802446041,896.76011161,536.908769951
050r,19950428,above833.6,861.907586143,874.754737483,498.398154778
050r,19950428,above833.7,840.273688461,852.054491272,460.998501724
050r,19950428,above833.8,817.261476034,828.034565723,424.834665385
050r,19950428,above833.9,793.07597599,802.887021915,390.024828418
050r,19950428,above834.0,767.103773421,776.020453795,356.694672564
050r,19950428,above834.1,740.301543851,748.378152083,324.972840863
050r,19950428,above834.2,713.308229853,720.594013773,294.895044188
050r,19950428,above834.3,685.615703214,692.159105645,266.431201741
050r,19950428,above834.4,657.452552541,663.294344828,239.582298789
050r,19950428,above834.5,627.499453899,632.715993652,214.378087536
050r,19950428,above834.6,593.627591555,598.315133705,190.94510736
050r,19950428,above834.7,558.905906783,563.124161691,169.036903885
050r,19950428,above834.8,521.436391643,525.261389588,148.970671111
050r,19950428,above834.9,474.360559827,477.839645153,131.329530168
050r,19950428,above835.0,436.33353821,439.512837091,116.278258376
050r,19950428,above835.1,397.467080179,400.36164648,103.121565258
050r,19950428,above835.2,366.047591676,368.670318108,91.7611942225
050r,19950428,above835.3,336.790900802,339.156140436,82.0336188685
050r,19950428,above835.4,309.664057565,311.774058696,73.6350841226
050r,19950428,above835.5,283.576087218,285.433538906,66.4678657492
050r,19950428,above835.6,259.235772447,260.849520797,60.5067132439
050r,19950428,above835.7,236.902756325,238.277955007,55.5706710479
050r,19950428,above835.8,215.947097772,217.091757517,51.338036557
050r,19950428,above835.9,195.616842569,196.54971765,47.3020801546
050r,19950428,above836.0,174.78719113,175.530282263,43.1102966335
050r,19950428,above836.1,154.41492929,154.986482898,38.4038764425
050r,19950428,above836.2,135.010929132,135.429830403,32.2622383484
050r,19950428,above836.3,114.68026223,114.973702099,23.1150447758
050r,19950428,above836.4,93.006942337,93.2011322719,13.0602846746
050r,19950428,above836.5,70.5994711855,70.706763263,4.84595863651
