Site,Date,Plane_Height,Area_2D,Area_3D,Volume
050r,20121007,8kto25k,1730.0878031,1792.93460034,979.800431124
050r,20121007,above830.5,2421.03833039,2527.44640008,1299.86556541
050r,20121007,above830.6,2346.39298851,2449.30549337,1177.92648794
050r,20121007,above830.7,2273.78348815,2373.23710904,1055.75086193
050r,20121007,above830.8,2183.39262162,2279.6233135,936.218282294
050r,20121007,above830.9,2061.28765938,2154.31783004,822.594725766
050r,20121007,above831.0,1892.04618965,1981.87473129,720.651461157
050r,20121007,above831.1,1679.49561284,1766.15073254,635.187766501
050r,20121007,above831.2,1510.77489437,1593.86034421,565.572548777
050r,20121007,above831.3,1375.25550824,1454.47919746,509.227125655
050r,20121007,above831.4,1275.73222835,1351.00916186,462.468161424
050r,20121007,above831.5,1187.33957689,1258.70130164,423.11929357
050r,20121007,above831.6,1070.57136195,1138.57447156,392.738142383
050r,20121007,above831.7,946.341134623,1011.68122944,372.919476574
050r,20121007,above831.8,884.440176856,947.484528629,361.264332174
050r,20121007,above831.9,835.797497399,896.689662621,353.337177074
050r,20121007,above832.0,800.309268913,859.167375926,348.254715415
050r,20121007,above832.1,778.335915624,835.27829663,344.687834259
050r,20121007,above832.2,764.394539236,819.470012324,341.61375603
050r,20121007,above832.3,752.887297228,806.097827502,338.492814406
050r,20121007,above832.4,741.451874279,792.790457588,335.253945062
050r,20121007,above832.5,730.008845939,779.483517347,331.905487584
050r,20121007,above832.6,718.558720181,766.184563422,328.447564067
050r,20121007,above832.7,706.813256056,752.635533917,324.877514717
050r,20121007,above832.8,694.682000512,738.756462686,321.192275189
050r,20121007,above832.9,682.045691606,724.430634783,317.404543929
050r,20121007,above833.0,669.262986012,709.998499646,313.558803895
050r,20121007,above833.1,656.53837512,695.650625343,309.689639286
050r,20121007,above833.2,643.897753088,681.414311598,305.840131938
050r,20121007,above833.3,631.347688093,667.290760383,302.040540434
050r,20121007,above833.4,616.303817228,650.725813102,298.392720885
050r,20121007,above833.5,595.277857257,628.277819964,295.396530002
050r,20121007,above833.6,580.977494942,612.692824047,293.224303546
050r,20121007,above833.7,567.75869528,598.219679048,291.417218802
050r,20121007,above833.8,556.040511357,585.281621333,289.852008043
050r,20121007,above833.9,544.90592114,572.95945183,288.421718172
050r,20121007,above834.0,533.947177463,560.846375243,287.069220145
050r,20121007,above834.1,523.383429262,549.142050345,285.756459539
050r,20121007,above834.2,513.195867902,537.824631448,284.42466154
050r,20121007,above834.3,503.117891314,526.638329017,282.998538836
050r,20121007,above834.4,492.947660205,515.396501008,281.398695512
050r,20121007,above834.5,482.714223301,504.121065111,279.581677752
050r,20121007,above834.6,472.411645868,492.795179174,277.370458993
050r,20121007,above834.7,462.078475488,481.450936878,274.281944624
050r,20121007,above834.8,451.441865111,469.819648967,270.472101997
050r,20121007,above834.9,440.284896905,457.695325123,265.995590062
050r,20121007,above835.0,429.151461103,445.610413887,260.76038266
050r,20121007,above835.1,417.829766762,433.362996639,254.607181658
050r,20121007,above835.2,406.456948895,421.077082175,247.800102799
050r,20121007,above835.3,394.665466445,408.392233586,240.495678084
050r,20121007,above835.4,382.474101473,395.339622264,232.538057372
050r,20121007,above835.5,368.558042879,380.637991881,223.975802607
050r,20121007,above835.6,355.563267564,366.88222748,214.87006192
050r,20121007,above835.7,342.294220667,352.87634611,205.043965487
050r,20121007,above835.8,328.623821444,338.530064346,194.282116749
050r,20121007,above835.9,315.901412476,325.142551909,182.069094237
050r,20121007,above836.0,302.880315999,311.488232496,167.899716971
050r,20121007,above836.1,288.641557497,296.656697948,151.350275575
050r,20121007,above836.2,273.435139775,280.828403196,131.985711373
050r,20121007,above836.3,250.582277016,257.264716916,109.105818709
050r,20121007,above836.4,223.786843195,229.724267481,85.7027222297
050r,20121007,above836.5,194.111163618,199.306271451,64.7753561463
