Site,Date,Plane_Height,Area_2D,Area_3D,Volume
050r,20091014,8kto25k,1795.94850235,1852.26696474,1124.28129772
050r,20091014,above830.5,2571.33362381,2664.58926016,1551.60475936
050r,20091014,above830.6,2478.9687422,2568.86424961,1415.9594654
050r,20091014,above830.7,2387.23417393,2473.75739779,1281.94100921
050r,20091014,above830.8,2286.79747937,2369.96513367,1152.00354124
050r,20091014,above830.9,2159.10002671,2238.81533133,1028.90505396
050r,20091014,above831.0,1987.94665941,2064.10282632,917.791972406
050r,20091014,above831.1,1816.1780388,1888.78735281,820.702136801
050r,20091014,above831.2,1643.01321437,1712.52131697,738.104755329
050r,20091014,above831.3,1428.61391445,1495.52707704,671.485341389
050r,20091014,above831.4,1152.76556527,1217.41308268,629.662934579
050r,20091014,above831.5,998.843971989,1061.46633041,605.922786201
050r,20091014,above831.6,955.819997151,1016.55714768,591.628722212
050r,20091014,above831.7,939.420163666,998.240261867,577.740067047
050r,20091014,above831.8,923.956119129,980.796308068,563.972468421
050r,20091014,above831.9,909.98269268,964.755692163,550.257967183
050r,20091014,above832.0,896.586718715,949.26229079,536.549647523
050r,20091014,above832.1,883.538874024,934.102363459,522.838013481
050r,20091014,above832.2,870.423835797,918.896912732,509.142176293
050r,20091014,above832.3,856.584064546,903.031931563,495.524868185
050r,20091014,above832.4,841.699812562,886.220839169,482.082413502
050r,20091014,above832.5,826.307026934,868.983539724,468.902631382
050r,20091014,above832.6,810.792684859,851.685441058,456.025767754
050r,20091014,above832.7,795.667196968,834.797778763,443.404177806
050r,20091014,above832.8,780.151844042,817.583162255,430.99919076
050r,20091014,above832.9,764.173156861,799.985500317,418.833872418
050r,20091014,above833.0,747.376639685,781.672604259,406.961583923
050r,20091014,above833.1,729.671959738,762.554690736,395.50887043
050r,20091014,above833.2,711.685620987,743.245865587,384.616109471
050r,20091014,above833.3,693.189399783,723.508116942,374.31924111
050r,20091014,above833.4,673.005264474,702.143899814,364.779036948
050r,20091014,above833.5,649.948428045,677.913031887,356.253173298
050r,20091014,above833.6,631.883926049,658.714618831,348.823266743
050r,20091014,above833.7,616.154369347,641.886064093,342.039992606
050r,20091014,above833.8,601.08253817,625.714088657,335.797915689
050r,20091014,above833.9,586.323503139,609.869195565,330.044656854
050r,20091014,above834.0,571.824293555,594.303012023,324.727787551
050r,20091014,above834.1,557.725103827,579.147563556,319.803416787
050r,20091014,above834.2,544.177045529,564.535680462,315.208408377
050r,20091014,above834.3,531.780493926,551.115832401,310.820506592
050r,20091014,above834.4,520.745053577,539.090582513,306.404480482
050r,20091014,above834.5,510.109214128,527.469651019,301.827735199
050r,20091014,above834.6,499.252924085,515.657448931,296.902044106
050r,20091014,above834.7,488.132003079,503.607711943,291.168635088
050r,20091014,above834.8,476.868544478,491.42368593,284.785436365
050r,20091014,above834.9,464.99209597,478.656396081,277.801340516
050r,20091014,above835.0,452.949393086,465.745164224,270.142279096
050r,20091014,above835.1,440.726069078,452.676204985,261.64961865
050r,20091014,above835.2,427.636246071,438.793681896,252.634026967
050r,20091014,above835.3,414.080147279,424.478210375,243.301245149
050r,20091014,above835.4,399.953169999,409.613653376,233.503236079
050r,20091014,above835.5,385.921405022,394.871965371,223.210775385
050r,20091014,above835.6,372.601910483,380.85964099,212.39737697
050r,20091014,above835.7,360.008016392,367.600902714,200.829528289
050r,20091014,above835.8,346.909789716,353.886213832,188.267048224
050r,20091014,above835.9,333.880515005,340.263084999,174.21922642
050r,20091014,above836.0,320.279011641,326.102362396,158.294742429
050r,20091014,above836.1,305.746340281,311.042623772,140.014720021
050r,20091014,above836.2,287.17406565,291.939328712,119.068117826
050r,20091014,above836.3,259.662890689,263.795667005,95.0588608141
050r,20091014,above836.4,229.560421915,233.015054608,70.8948603804
050r,20091014,above836.5,188.81400635,191.602361924,49.8212222349
