Site,Date,Plane_Height,Area_2D,Area_3D,Volume,Errors
081l,10/15/1993,minto8K(730.06),3561.937979,3632.658226,2693.003936,641.1488361
081l,4/15/1994,minto8K(726.46),5393.999279,5476.236192,2423.908779,970.9198702
081l,11/26/1994,minto8K(726.26),5033.943104,5164.97325,2188.177158,906.1097587
081l,5/1/1995,minto8K(726.66),5424.114578,5561.386103,3693.721272,976.3406241
081l,2/24/1996,minto8K(726.36),5339.850555,5453.467247,2811.35837,961.1730999
081l,4/26/1996,minto8K(726.46),5400.565673,5494.472528,2079.254231,972.1018211
081l,9/21/1996,minto8K(726.16),5428.031344,5555.912266,2781.707333,977.0456419
081l,2/19/1997,minto8K(726.16),5412.172273,5493.872759,1886.500967,974.1910092
081l,4/29/1997,minto8K(726.26),5304.34637,5421.079861,4197.099224,954.7823467
081l,8/31/1997,minto8K(726.46),5447.47152,5558.272342,1835.512345,980.5448736
081l,4/22/1998,minto8K(726.76),5411.522269,5537.75455,5249.890254,974.0740084
081l,5/12/1999,minto8K(726.16),5427.726441,5532.059506,3322.337484,976.9907594
081l,3/27/2000,minto8K(725.86),5453.910168,5570.855785,3383.892755,981.7038303
081l,6/13/2000,minto8K(726.26),4893.035422,5007.969663,3689.871346,880.7463759
081l,8/28/2000,minto8K(726.26),4830.676398,4925.754312,3552.246622,869.5217516
081l,9/17/2000,minto8K(726.56),4683.245171,4782.705584,4018.962884,515.1569688
