Site,Date,Plane_Height,Area_2D,Area_3D,Volume,Errors
035L,5/8/1999,minto8k,16660.24057,17331.38085,22308.33644,2998.843303
035L,3/20/2000,minto8k,16660.24142,17331.98495,15734.96332,2998.843456
035L,6/6/2000,minto8k,15909.09772,16699.54058,28415.22255,2863.63759
035L,8/23/2000,minto8K,16087.71965,16753.79407,37099.93843,2895.789537
035L,9/11/2000,minto8K,15746.56375,16383.18717,32930.43202,1732.122013
035L,2/5/2008,minto8K,16306.46359,17028.27857,28790.11964,1793.710995
035L,3/30/2008,minto8K,16660.21137,17173.86812,34487.59194,1832.623251
