Site,Date,Plane_Height,Area_2D,Area_3D,Volume,Errors
035l,5/8/1999,minto8K(831.67),22322.57,22880,24516.98,4018.062
035l,3/20/2000,minto8K(831.27),22310.7,22868.29,21549.22,4015.926
035l,6/6/2000,minto8K(831.07),22311.43,22959.42,13280.84,4016.057
035l,8/23/2000,minto8K(832.37),22301.87,22800.97,35836.17,4014.336
035l,9/11/2000,minto8K(831.77),22322.09,22982.23,17852.29,2455.43
035l,2/5/2008,minto8K(831.47),21987.07,22693.48,33798.34,2418.578
035l,3/30/2008,minto8K(831.97),22321.66,22785,46195.6,2455.382
