Site,Date,Plane_Height,Area_2D,Area_3D,Volume,Errors
035l,5/8/1999,minto8K(840.27),19136.78,19958.99,23063.48,3444.62
035l,3/20/2000,minto8K(840.07),19126.36,19958.06,17105.78,3442.744
035l,6/6/2000,minto8K(839.67),18061.33,18976.97,31015.7,3251.04
035l,8/23/2000,minto8K(840.87),18568.75,19365.71,38869.79,3342.376
035l,9/11/2000,minto8K(840.17),18103.13,18875.24,34209.02,1991.345
035l,2/5/2008,minto8K(839.77),18365.65,19234.35,31013.96,2020.222
035l,3/30/2008,minto8K(840.27),18847.62,19516.66,36230.38,2073.238
