Date:Area.High:Volume.High:Area.Fluc:Volume.Fluc:Area.Low:Volume.Low:Volume.x:Volume.y:Total_Site_Vol
1990-09-28:240:142  ±  10:625:271 ± 25:NA:NA ± NA:NA:NA:NA
1991-07-27:237:108  ±  9:697:438 ± 28:NA:NA ± NA:NA:NA:NA
1991-10-06:228:104  ±  9:620:303 ± 25:NA:NA ± NA:NA:NA:NA
1991-11-05:244:122  ±  10:589:291 ± 24:NA:NA ± NA:NA:NA:NA
1992-10-28:242:115  ±  10:563:191 ± 23:413:152 ± 103:458 ± 136:1,699 ± 1,006:2,157 ± 1,141
1993-04-11:416:136  ±  17:468:489 ± 19:297:287 ± 54:912 ± 89:1,433 ± 745:2,345 ± 834
1993-10-20:400:148  ±  16:497:388 ± 20:334:266 ± 60:801 ± 96:2,111 ± 1,005:2,912 ± 1,101
1994-04-19:392:143  ±  16:512:369 ± 20:332:232 ± 60:744 ± 96:1,662 ± 985:2,407 ± 1,081
1994-11-30:388:144  ±  16:483:307 ± 19:405:132 ± 73:583 ± 108:1,414 ± 970:1,997 ± 1,078
1995-05-06:344:128  ±  14:565:351 ± 23:304:285 ± 55:764 ± 91:2,323 ± 1,052:3,087 ± 1,143
1996-02-28:360:139  ±  14:595:403 ± 24:318:259 ± 57:801 ± 96:1,939 ± 1,067:2,740 ± 1,163
1996-04-29:634:910  ±  25:329:723 ± 13:312:268 ± 56:1,900 ± 95:1,200 ± 1,057:3,101 ± 1,152
1996-09-25:520:703  ±  21:393:535 ± 16:331:319 ± 60:1,557 ± 96:1,430 ± 1,034:2,987 ± 1,130
1997-02-24:458:604  ±  18:569:905 ± 23:208:459 ± 37:1,969 ± 78:751 ± 1,067:2,720 ± 1,146
1997-05-03:475:558  ±  19:523:649 ± 21:273:414 ± 49:1,621 ± 89:3,323 ± 1,067:4,944 ± 1,156
1997-09-04:404:426  ±  16:551:496 ± 22:312:301 ± 56:1,223 ± 94:3,105 ± 1,067:4,328 ± 1,162
1997-11-18:357:321  ±  14:402:393 ± 16:NA:NA ± NA:NA:NA:NA
1998-04-26:371:333  ±  15:567:429 ± 23:309:270 ± 56:1,031 ± 93:2,736 ± 1,067:3,768 ± 1,161
1999-05-18:289:271  ±  12:634:310 ± 25:316:318 ± 57:899 ± 94:2,291 ± 1,067:3,190 ± 1,161
2000-03-31:296:251  ±  12:575:259 ± 23:397:119 ± 71:629 ± 106:1,200 ± 1,067:1,829 ± 1,173
2000-06-15:415:178  ±  17:423:516 ± 17:357:162 ± 64:856 ± 98:1,821 ± 1,034:2,677 ± 1,132
2001-10-16:285:92  ±  11:570:284 ± 23:NA:NA ± NA:NA:NA:NA
2002-10-02:285:84  ±  11:549:252 ± 22:NA:NA ± NA:NA:NA:NA
2003-05-07:276:81  ±  11:565:299 ± 23:NA:NA ± NA:NA:NA:NA
2003-10-03:229:62  ±  9:573:237 ± 23:NA:NA ± NA:NA:NA:NA
2005-05-18:501:378  ±  20:412:549 ± 16:NA:NA ± NA:NA:NA:NA
2006-10-18:428:288  ±  17:444:353 ± 18:NA:NA ± NA:NA:NA:NA
2007-10-25:407:219  ±  16:480:352 ± 19:NA:NA ± NA:NA:NA:NA
2008-02-14:408:232  ±  16:514:381 ± 21:281:251 ± 31:864 ± 68:2,037 ± 648:2,901 ± 716
2008-04-09:654:365  ±  26:278:774 ± 11:279:276 ± 31:1,416 ± 68:1,850 ± 651:3,265 ± 719
2008-05-29:631:320  ±  25:317:701 ± 13:NA:NA ± NA:NA:NA:NA
2008-10-22:559:262  ±  22:363:514 ± 15:NA:NA ± NA:NA:NA:NA
2009-10-21:479:206  ±  19:400:474 ± 16:NA:NA ± NA:NA:NA:NA
2011-10-15:317:93  ±  13:602:602 ± 24:NA:NA ± NA:NA:NA:NA
2012-10-14:324:78  ±  13:541:358 ± 22:NA:NA ± NA:NA:NA:NA
2013-10-03:516:261  ±  21:405:498 ± 16:NA:NA ± NA:NA:NA:NA
2014-10-06:526:313  ±  21:366:560 ± 15:NA:NA ± NA:NA:NA:NA
2015-10-05:522:327  ±  21:384:507 ± 15:NA:NA ± NA:NA:NA:NA
