Site,Date,Plane_Height,Area_2D,Area_3D,Volume
051l,20161006,8kto25k,3807.85866304,3971.09823388,4721.4744619
051l,20161006,above829.89,10806.0442281,11062.4046896,9888.29951095
051l,20161006,above829.99,10478.8478361,10731.626853,9551.58143765
051l,20161006,above830.09,10121.5391097,10370.4407345,9238.64582193
051l,20161006,above830.19,9738.79968154,9983.58288138,8952.50047975
051l,20161006,above830.29,9265.39956559,9505.90935294,8702.34993488
051l,20161006,above830.39,8834.02608271,9069.82607616,8489.73384391
051l,20161006,above830.49,8483.08712409,8713.38868847,8308.47857942
051l,20161006,above830.59,8306.6284974,8531.05450536,8147.2593794
051l,20161006,above830.69,8195.00641594,8413.02932292,7988.84409439
051l,20161006,above830.79,8093.72433048,8304.52397561,7827.4311592
051l,20161006,above830.89,7997.72093345,8200.47799435,7662.97303812
051l,20161006,above830.99,7910.14470156,8104.38155018,7496.02474875
051l,20161006,above831.09,7835.67032957,8020.73530529,7326.53606478
051l,20161006,above831.19,7736.85911493,7912.58534674,7154.63604409
051l,20161006,above831.29,7651.04533806,7817.35204851,6980.49158428
051l,20161006,above831.39,7575.1358343,7731.7399858,6800.86657874
051l,20161006,above831.49,7491.2640803,7637.92245463,6612.08112843
051l,20161006,above831.59,7411.04276935,7547.61026956,6404.41430138
051l,20161006,above831.69,7334.72197752,7461.134201,6163.77565879
051l,20161006,above831.79,7248.81301218,7365.14363406,5891.28339282
051l,20161006,above831.89,7153.1381299,7259.61752624,5600.05355037
051l,20161006,above831.99,7046.37630083,7143.28656203,5293.91036083
051l,20161006,above832.09,6889.54935976,6976.98289606,4971.38352122
051l,20161006,above832.19,6733.38985392,6811.42159482,4630.95407666
051l,20161006,above832.29,6579.30498561,6648.06764001,4245.60086212
051l,20161006,above832.39,6403.83317191,6463.37941233,3810.26959598
051l,20161006,above832.49,6187.07012554,6237.5667758,3358.55410388
051l,20161006,above832.59,5906.38345137,5948.18861883,2902.63237493
051l,20161006,above832.69,5538.18410543,5571.70550125,2453.77802155
051l,20161006,above832.79,5097.54597114,5123.50140544,2025.83400884
051l,20161006,above832.89,4641.19373495,4660.59532442,1625.99581726
051l,20161006,above832.99,4202.60200817,4216.54181034,1254.75767984
051l,20161006,above833.09,3796.13000016,3806.19739672,913.011517603
051l,20161006,above833.19,3338.00817422,3345.09195216,598.976313539
051l,20161006,above833.29,2559.54932626,2564.10867768,327.510461623
051l,20161006,above833.39,1476.72996234,1479.1792842,136.493093216
051l,20161006,above833.49,619.340132537,620.379838023,33.1984074339
