Site,Date,Plane_Height,Area_2D,Area_3D,Volume,Errors
032r,10/9/1993,minto8K(836.49),3334.328762,3490.380417,7867.603889,600.1791771
032r,11/21/1994,minto8K(837.99),3334.325698,3480.885904,8732.030772,600.1786256
032r,4/26/1995,minto8K(838.09),3334.325698,3479.056807,8907.845202,600.1786256
032r,2/16/1996,minto8K(837.39),3246.742218,3352.860776,9423.339563,584.4135993
032r,4/18/1996,minto8K(833.49),3334.257076,3581.505102,972.7657235,600.1662737
032r,9/15/1996,minto8K(833.69),3334.325698,3629.588965,3701.921168,600.1786256
032r,2/15/1997,minto8K(834.99),3334.325698,3568.514207,3634.51661,600.1786256
032r,4/22/1997,minto8K(835.19),3334.325698,3617.675026,6129.572489,600.1786256
032r,8/26/1997,minto8K(835.49),3334.329887,3514.230107,5630.817204,600.1793797
032r,4/16/1998,minto8K(835.69),3334.328571,3655.712877,6976.071092,600.1791428
032r,5/7/1999,minto8K(836.09),3334.330043,3538.658364,8217.943798,600.1794078
032r,3/20/2000,minto8K(835.69),3334.330043,3545.944567,6815.290605,600.1794078
032r,6/6/2000,minto8K(835.79),3334.328936,3578.790133,5829.875815,600.1792084
032r,8/22/2000,minto8K(836.19),3334.332086,3530.598848,5383.282951,600.1797755
032r,9/11/2000,minto8K(835.09),3334.329599,3546.637531,3675.19408,366.7762559
032r,5/2/2002,minto8K(837.19),3334.328936,3503.140288,9303.904587,366.7761829
032r,6/2/2004,minto8K(836.89),3334.329815,3473.651791,7276.410784,366.7762797
032r,11/16/2004,minto8K(837.19),3334.328936,3496.304168,8185.735687,366.7761829
032r,12/5/2004,minto8K(835.09),3334.328936,3570.935324,4129.217099,366.7761829
032r,2/5/2008,minto8K(837.49),3334.329599,3528.87085,11043.74115,366.7762559
032r,3/30/2008,minto8K(835.69),3334.330713,3481.358676,6480.126865,366.7763785
