Site,Date,Plane_Height,Area_2D,Area_3D,Volume,Errors
032r,9/30/1990,8kto25k,1823.123343,1838.335734,1350.905221,72.92493373
032r,7/28/1991,8kto25k,2063.022597,2076.398257,1261.246964,82.52090388
032r,10/26/1991,8kto25k,1928.241528,1941.707749,1171.216726,77.12966113
032r,10/17/1992,8kto25k,2174.291961,2189.839318,1026.106341,86.97167845
032r,4/3/1993,8kto25k,2329.143301,2345.84389,1002.827567,93.16573205
032r,10/9/1993,8kto25k,2007.533855,2024.248877,982.8669762,80.30135418
032r,4/10/1994,8kto25k,1870.811916,1886.58271,965.3636299,74.83247664
032r,11/21/1994,8kto25k,1987.463516,2002.7539,915.0238044,79.49854065
032r,4/26/1995,8kto25k,1938.581225,1952.894731,916.7916547,77.54324898
032r,2/16/1996,8kto25k,2748.480921,2766.946617,982.6404065,109.9392368
032r,4/18/1996,8kto25k,2302.175153,2317.401213,1562.619517,92.08700612
032r,9/15/1996,8kto25k,2248.569782,2261.492485,1196.68316,89.94279129
032r,2/15/1997,8kto25k,2167.542273,2182.562309,1054.328474,86.70169091
032r,4/22/1997,8kto25k,2683.992124,2697.834908,1245.502763,107.359685
032r,8/26/1997,8kto25k,3284.023089,3299.422738,1586.509971,131.3609236
032r,11/8/1997,8kto25k,1887.833419,1903.762224,802.2385347,75.51333676
032r,4/16/1998,8kto25k,2677.868874,2692.407323,758.694369,107.114755
032r,5/7/1999,8kto25k,1748.086775,1767.064236,319.8051036,69.92347098
032r,3/20/2000,8kto25k,1814.809833,1832.823925,268.8403574,72.59239334
032r,6/6/2000,8kto25k,2050.473001,2065.560602,306.8341782,82.01892003
032r,8/22/2000,8kto25k,1963.073021,1978.574016,263.0531478,78.52292084
032r,9/11/2000,8kto25k,3043.582347,3058.404396,772.1675867,121.7432939
032r,10/7/2001,8kto25k,3176.06171,3189.363524,658.6507241,127.0424684
032r,5/2/2002,8kto25k,1902.541827,1920.741411,460.8164081,76.10167308
032r,9/22/2002,8kto25k,1830.647927,1846.963927,402.7343776,73.22591709
032r,4/27/2003,8kto25k,1975.256267,1990.658275,396.6357731,79.0102507
032r,9/22/2003,8kto25k,1904.596183,1920.58421,326.1044731,76.18384734
032r,6/2/2004,8kto25k,1877.065686,1892.863333,342.6555731,75.08262744
032r,11/16/2004,8kto25k,1928.682932,1943.609606,348.3967711,77.14731727
032r,12/5/2004,8kto25k,3259.626763,3275.756574,1613.656316,130.3850705
032r,5/9/2005,8kto25k,3140.82809,3153.322868,1387.328028,125.6331236
032r,10/6/2006,8kto25k,2872.038042,2883.214607,890.5217991,114.8815217
032r,10/15/2007,8kto25k,2421.192277,2434.884772,724.5294486,96.84769109
032r,2/5/2008,8kto25k,2485.219193,2499.629022,698.3676821,99.40876774
032r,3/30/2008,8kto25k,2432.862771,2451.92561,1191.041623,97.31451083
032r,10/13/2008,8kto25k,2259.883643,2272.141567,893.2620965,90.39534572
032r,10/12/2009,8kto25k,2231.989868,2244.353506,822.2772301,89.27959474
032r,10/7/2011,8kto25k,4076.856308,4091.900468,2074.87463,163.0742523
032r,10/5/2012,8kto25k,1971.740176,1986.158367,726.5953601,78.86960703
032r,9/23/2013,8kto25k,2698.068724,2710.63017,1091.860796,107.9227489
032r,9/26/2014,8kto25k,2108.919844,2122.168608,1141.569933,84.35679374
032r,9/25/2015,8kto25k,1923.248474,1939.126813,564.54332,76.92993896
032r,10/3/2016,8kto25k,2031.662937,2048.092612,427.3550202,81.26651747
