Site,Date,Plane_Height,Area_2D,Area_3D,Volume
056r,20050102,8kto25k,984.750930506,1044.90566704,1838.56487749
056r,20050102,above817.53,3526.99291834,3597.60651765,2273.66205744
056r,20050102,above817.63,3470.25040928,3538.70588088,2208.33295101
056r,20050102,above817.73,3414.85443028,3480.92618565,2132.60401695
056r,20050102,above817.83,3368.11211458,3431.0403752,2045.30305553
056r,20050102,above817.93,3315.26177336,3373.8642465,1947.19085163
056r,20050102,above818.03,3282.64399791,3336.34951011,1840.83074564
056r,20050102,above818.13,3255.31626625,3303.91413776,1727.67227904
056r,20050102,above818.23,3228.6388225,3272.00241501,1608.80153664
056r,20050102,above818.33,3201.11702839,3239.28306281,1485.06781456
056r,20050102,above818.43,3170.55587149,3203.67039871,1357.51229787
056r,20050102,above818.53,3132.95452201,3161.22217043,1227.36698056
056r,20050102,above818.63,3085.4705968,3109.26555498,1095.89483066
056r,20050102,above818.73,3024.48724344,3044.3754101,963.446109851
056r,20050102,above818.83,2940.98661289,2957.85260446,832.413829448
056r,20050102,above818.93,2838.46034035,2852.90597997,705.035103594
056r,20050102,above819.03,2714.25677307,2726.76001728,583.654362587
056r,20050102,above819.13,2584.05721719,2594.95400819,468.436117449
056r,20050102,above819.23,2428.6341593,2438.15328505,359.869900899
056r,20050102,above819.33,2126.46570125,2134.78328291,262.470385437
056r,20050102,above819.43,1628.47597518,1635.62492075,197.885957984
056r,20050102,above819.53,1283.61537546,1289.8902578,162.956818433
056r,20050102,above819.63,1030.98327781,1036.55950721,144.146361647
056r,20050102,above819.73,878.483383989,883.36157574,126.839247485
056r,20050102,above819.83,754.354587289,758.463423708,107.161851927
056r,20050102,above819.93,664.26656502,667.646378458,86.5390977948
056r,20050102,above820.03,588.920112816,591.652755638,63.7228508817
056r,20050102,above820.13,470.734835136,472.782131362,39.2630888974
056r,20050102,above820.23,270.197679587,271.432923918,20.2884992556
056r,20050102,above820.33,131.701103923,132.344470961,11.355879406
056r,20050102,above820.43,71.3151391557,71.5587739959,5.02202308792
056r,20050102,above820.53,22.9474283209,22.9824475625,1.01523166249
056r,20050102,above820.63,0.386188801726,0.386865393795,0.00130007956525
