Site,Date,Plane_Height,Area_2D,Area_3D,Volume
056r,20020925,8kto25k,1981.22778726,2002.76593329,781.950756654
056r,20020925,above817.53,3579.49792463,3612.74227424,961.722894753
056r,20020925,above817.63,3474.94249396,3506.83831805,894.181850084
056r,20020925,above817.73,3346.03332568,3376.35969406,823.035118192
056r,20020925,above817.83,3112.41246246,3141.23024614,751.104949722
056r,20020925,above817.93,2953.14062243,2980.56252543,685.288023359
056r,20020925,above818.03,2807.21584796,2833.30078023,621.931766935
056r,20020925,above818.13,2690.63766358,2715.53700836,561.780704935
056r,20020925,above818.23,2583.25042469,2606.93242973,504.193724597
056r,20020925,above818.33,2478.58072983,2501.03175976,449.410833908
056r,20020925,above818.43,2374.93656033,2396.15810052,398.13846526
056r,20020925,above818.53,2260.07184094,2280.09897373,351.580973422
056r,20020925,above818.63,2139.03880906,2157.81717603,311.120570332
056r,20020925,above818.73,2020.28653091,2037.79844146,276.519340504
056r,20020925,above818.83,1912.22707285,1928.39903305,247.35839494
056r,20020925,above818.93,1813.8914154,1828.663692,222.99878422
056r,20020925,above819.03,1720.83753455,1734.22500855,202.392050427
056r,20020925,above819.13,1627.56888823,1639.64757683,184.631088724
056r,20020925,above819.23,1526.87600296,1537.73422627,169.149579489
056r,20020925,above819.33,1420.50924083,1430.21243834,155.26603246
056r,20020925,above819.43,1311.13171421,1319.71558335,141.490019777
056r,20020925,above819.53,1192.89235195,1200.39925794,126.127517873
056r,20020925,above819.63,1070.66141757,1077.11343713,107.991479812
056r,20020925,above819.73,922.518099667,927.9076988,86.0034961482
056r,20020925,above819.83,759.239280592,763.60437428,63.9490428667
056r,20020925,above819.93,605.106996314,608.550437174,45.5601389516
056r,20020925,above820.03,467.496200641,470.067058975,31.9747419963
056r,20020925,above820.13,334.633759936,336.384901732,21.1117083672
056r,20020925,above820.23,207.699750785,208.773837775,12.2159295309
056r,20020925,above820.33,119.607020259,120.171581086,6.05270959955
056r,20020925,above820.43,46.1343899529,46.3026793026,1.67002445002
056r,20020925,above820.53,4.41654529101,4.42209518416,0.0415581492873
056r,20020925,above820.63,0.0,0.0,0.0
