Site,Date,Plane_Height,Area_2D,Area_3D,Volume
056r,20091015,8kto25k,1750.66609454,1775.84470254,1313.56777985
056r,20091015,above817.53,3691.75975404,3731.31230738,1813.86705418
056r,20091015,above817.63,3599.58760828,3637.17513382,1735.58052783
056r,20091015,above817.73,3502.80324253,3538.44707681,1650.86113645
056r,20091015,above817.83,3426.014986,3459.409189,1558.02241641
056r,20091015,above817.93,3353.28993126,3384.31061443,1456.37227265
056r,20091015,above818.03,3245.61009736,3274.39581105,1350.05927865
056r,20091015,above818.13,3126.0182545,3152.85100541,1246.67538702
056r,20091015,above818.23,3010.4502705,3035.75264654,1145.60966491
056r,20091015,above818.33,2872.83122339,2897.11880218,1049.57424735
056r,20091015,above818.43,2698.37561059,2721.71934549,961.743154827
056r,20091015,above818.53,2569.31070717,2591.52241894,884.267560453
056r,20091015,above818.63,2465.31199084,2486.31117829,812.017109376
056r,20091015,above818.73,2355.81259376,2375.65231969,744.063372762
056r,20091015,above818.83,2251.03272978,2269.68191766,681.005033729
056r,20091015,above818.93,2154.15882442,2171.55060723,622.493097202
056r,20091015,above819.03,2062.00583784,2078.09771829,567.65539395
056r,20091015,above819.13,1971.03926597,1985.80186963,515.506009476
056r,20091015,above819.23,1870.43446637,1883.89723404,465.585208047
056r,20091015,above819.33,1770.13261073,1782.22998678,416.927714526
056r,20091015,above819.43,1668.97493705,1679.70141057,367.626874922
056r,20091015,above819.53,1535.41697397,1544.66109501,316.553605582
056r,20091015,above819.63,1393.63496626,1401.31968155,265.065339729
056r,20091015,above819.73,1205.81240848,1212.00662272,212.163850571
056r,20091015,above819.83,902.670048683,907.487800717,168.243534495
056r,20091015,above819.93,726.266289384,729.926349246,137.36460415
056r,20091015,above820.03,602.910067468,605.690758984,110.658874171
056r,20091015,above820.13,504.936334589,507.060357878,84.4382355693
056r,20091015,above820.23,403.84137351,405.444623766,56.193249586
056r,20091015,above820.33,289.825240282,290.797565113,31.2939577824
056r,20091015,above820.43,159.499334379,159.922090405,12.3884766568
056r,20091015,above820.53,53.7030523051,53.8451352655,3.49381953644
056r,20091015,above820.63,11.7972278828,11.8310351827,0.355046927059
