Site,Date,Plane_Height,Area_2D,Area_3D,Volume
056r,20150928,8kto25k,1721.78531999,1750.17927811,1946.21076569
056r,20150928,above817.53,4294.57879893,4340.91865197,2817.95190571
056r,20150928,above817.63,4122.663811,4167.85146682,2685.10334422
056r,20150928,above817.73,3948.18852777,3992.49366264,2552.53751136
056r,20150928,above817.83,3773.2719471,3816.73307287,2420.30578167
056r,20150928,above817.93,3622.61463771,3665.16627708,2288.76245883
056r,20150928,above818.03,3504.30913227,3545.81943824,2157.33231225
056r,20150928,above818.13,3388.61447786,3429.0622258,2027.58355295
056r,20150928,above818.23,3271.94933343,3311.34015761,1900.82915182
056r,20150928,above818.33,3150.26674653,3188.63758449,1778.16135147
056r,20150928,above818.43,3022.92685973,3060.30575393,1661.17373919
056r,20150928,above818.53,2910.30855976,2946.5188115,1550.23086677
056r,20150928,above818.63,2820.23667396,2854.81283059,1443.72630308
056r,20150928,above818.73,2757.42307894,2789.65608622,1338.41792883
056r,20150928,above818.83,2711.64143844,2740.83439459,1232.56832637
056r,20150928,above818.93,2670.95649894,2696.80584432,1125.41565321
056r,20150928,above819.03,2629.59419423,2651.99395006,1016.61773722
056r,20150928,above819.13,2587.1936267,2606.13861082,905.575434138
056r,20150928,above819.23,2537.00214456,2552.66380482,791.733457224
056r,20150928,above819.33,2465.99119039,2478.73176887,674.978978566
056r,20150928,above819.43,2353.02316723,2363.43348998,556.659411395
056r,20150928,above819.53,2046.7602886,2055.24999899,441.915426966
056r,20150928,above819.63,1471.00464756,1477.70012803,364.717927209
056r,20150928,above819.73,1264.07072008,1269.36779578,306.591336848
056r,20150928,above819.83,1081.85308961,1086.07033142,251.030009277
056r,20150928,above819.93,880.250244612,883.747222258,201.818993408
056r,20150928,above820.03,672.987513478,675.916960205,164.902390078
056r,20150928,above820.13,571.127401353,573.531046973,132.248012084
056r,20150928,above820.23,458.883217841,460.738640435,98.3609870789
056r,20150928,above820.33,375.774126069,377.122658085,66.9833322412
056r,20150928,above820.43,295.192035907,296.075343733,37.0296167809
056r,20150928,above820.53,187.340148397,187.793425809,13.0137188191
056r,20150928,above820.63,36.8210512037,36.958010712,1.86381590887
