Site,Date,Plane_Height,Area_2D,Area_3D,Volume
056r,20140929,8kto25k,1361.19545835,1392.38277792,1690.29826005
056r,20140929,above817.53,3838.89135849,3884.0485785,2478.05052571
056r,20140929,above817.63,3736.84866517,3781.48687369,2385.49666867
056r,20140929,above817.73,3618.38480707,3661.90827244,2288.58213943
056r,20140929,above817.83,3508.80155562,3551.15464151,2186.0321182
056r,20140929,above817.93,3398.50969657,3439.69771357,2078.38490407
056r,20140929,above818.03,3285.75536724,3325.8059324,1968.98949236
056r,20140929,above818.13,3170.49784719,3209.44778029,1861.08132479
056r,20140929,above818.23,3059.11877077,3096.94034129,1755.92776053
056r,20140929,above818.33,2959.30716082,2995.75791394,1653.7220713
056r,20140929,above818.43,2893.64886367,2927.79525521,1553.00089901
056r,20140929,above818.53,2850.91570315,2882.00733893,1451.38398871
056r,20140929,above818.63,2811.43647011,2839.27398886,1348.08419813
056r,20140929,above818.73,2768.08993064,2792.66628421,1242.42863898
056r,20140929,above818.83,2715.2406421,2736.79916206,1135.69129005
056r,20140929,above818.93,2652.89716822,2671.7801508,1029.20457105
056r,20140929,above819.03,2583.49900694,2600.00774178,923.558158785
056r,20140929,above819.13,2504.00500509,2518.5121727,818.915005331
056r,20140929,above819.23,2413.74968954,2426.51665022,715.412698512
056r,20140929,above819.33,2300.94207626,2312.12635206,613.34290292
056r,20140929,above819.43,2149.37771087,2159.15702613,513.906273753
056r,20140929,above819.53,1909.26923966,1917.63421061,418.925952622
056r,20140929,above819.63,1523.8451581,1530.52447592,342.123766895
056r,20140929,above819.73,1196.92664813,1202.07883266,284.890768045
056r,20140929,above819.83,974.576635752,978.728740979,239.4303567
056r,20140929,above819.93,831.15727619,834.569436994,199.285270576
056r,20140929,above820.03,674.209972791,677.070305004,164.117858136
056r,20140929,above820.13,569.64377944,572.009596697,131.624073496
056r,20140929,above820.23,464.404240306,466.254111707,97.4943202651
056r,20140929,above820.33,382.243183154,383.596194991,65.3717189507
056r,20140929,above820.43,286.266671329,287.149952269,35.3778717268
056r,20140929,above820.53,170.429465662,170.892647577,12.6334115625
056r,20140929,above820.63,39.9565861928,40.1260295797,2.63897438456
