Site,Date,Plane_Height,Area_2D,Area_3D,Volume
056r,20121008,8kto25k,1700.55736177,1731.5946768,820.045349553
056r,20121008,above817.53,3257.59313746,3309.29667037,1250.58587379
056r,20121008,above817.63,3216.31155181,3265.02031946,1213.75430431
056r,20121008,above817.73,3177.11357223,3222.67984519,1164.80950166
056r,20121008,above817.83,3137.45639988,3179.8561177,1102.85815952
056r,20121008,above817.93,3091.8172961,3131.23176797,1029.01547426
056r,20121008,above818.03,3034.52082783,3071.32571453,947.434405676
056r,20121008,above818.13,2964.65582027,2999.27856678,862.245441777
056r,20121008,above818.23,2876.54224459,2909.46183705,776.257452552
056r,20121008,above818.33,2757.93770327,2789.58102103,692.767222163
056r,20121008,above818.43,2572.22998153,2602.82551387,616.813566508
056r,20121008,above818.53,2259.90190093,2289.48392113,560.839203563
056r,20121008,above818.63,2082.92523771,2111.65488006,524.459895842
056r,20121008,above818.73,1949.2033298,1976.94995452,496.474921024
056r,20121008,above818.83,1836.23718203,1862.76634601,474.80284691
056r,20121008,above818.93,1737.22753773,1762.31721556,458.211614938
056r,20121008,above819.03,1648.67686026,1672.05415326,445.257693411
056r,20121008,above819.13,1575.94790312,1597.28873038,433.972217634
056r,20121008,above819.23,1514.57402125,1533.6082228,421.910930703
056r,20121008,above819.33,1456.79592931,1473.43415967,406.991081203
056r,20121008,above819.43,1397.10602575,1411.39746819,387.187236725
056r,20121008,above819.53,1334.08976423,1346.09306374,360.595767719
056r,20121008,above819.63,1255.02416599,1264.91099574,326.204393311
056r,20121008,above819.73,1109.23066743,1117.16625286,284.893274893
056r,20121008,above819.83,968.444777154,974.629655306,242.985094765
056r,20121008,above819.93,848.398665401,853.134723599,202.294754437
056r,20121008,above820.03,708.387278468,711.934627792,163.939865605
056r,20121008,above820.13,566.784715076,569.421560606,129.862253089
056r,20121008,above820.23,461.867054416,463.827149254,96.5606358387
056r,20121008,above820.33,381.421850224,382.754576882,64.5195395263
056r,20121008,above820.43,299.913891052,300.667371484,34.0536977178
056r,20121008,above820.53,187.634364699,187.952991941,9.65888515548
056r,20121008,above820.63,25.2543736176,25.3550520211,1.38825482405
