Site,Date,Plane_Height,Area_2D,Area_3D,Volume
045l,20041118,8kto25k,1308.06514764,1330.78059219,752.734612196
045l,20041118,above836.29,1997.67648271,2036.46396298,982.95172964
045l,20041118,above836.39,1924.6172265,1962.45190685,938.300970952
045l,20041118,above836.49,1852.18056406,1889.06780102,894.028369021
045l,20041118,above836.59,1778.41204772,1814.36138952,848.346283919
045l,20041118,above836.69,1703.1313249,1738.13890455,802.539137525
045l,20041118,above836.79,1630.41719355,1664.46547683,757.747085356
045l,20041118,above836.89,1561.20077987,1594.25418626,714.133953357
045l,20041118,above836.99,1493.77195836,1525.81084432,671.761184723
045l,20041118,above837.09,1427.66149617,1458.68682409,630.917677588
045l,20041118,above837.19,1363.14228759,1393.13609462,592.663222782
045l,20041118,above837.29,1300.66739045,1329.61534066,556.789386634
045l,20041118,above837.39,1239.58960355,1267.48511521,522.719893826
045l,20041118,above837.49,1180.51003897,1207.33974669,490.23418415
045l,20041118,above837.59,1122.49437522,1148.26237783,459.578767786
045l,20041118,above837.69,1066.44251174,1091.13878083,430.792947622
045l,20041118,above837.79,1012.3789972,1036.00233736,403.665725299
045l,20041118,above837.89,961.948500854,984.531448376,378.114799776
045l,20041118,above837.99,915.057077726,936.591189721,353.578706219
045l,20041118,above838.09,869.985277689,890.460360009,329.469390879
045l,20041118,above838.19,825.727040681,845.144472881,305.526556159
045l,20041118,above838.29,782.251675281,800.610099901,281.807777223
045l,20041118,above838.39,739.605636366,756.917025817,258.195407837
045l,20041118,above838.49,697.881492751,714.158335435,234.842272052
045l,20041118,above838.59,657.111218937,672.365000876,211.951507321
045l,20041118,above838.69,617.141836818,631.386731852,189.860398748
045l,20041118,above838.79,577.838619987,591.092686535,168.733021951
045l,20041118,above838.89,541.026672327,553.368823647,148.572965711
045l,20041118,above838.99,505.068273647,516.612640449,129.54097402
045l,20041118,above839.09,465.93885468,476.74590276,112.008999556
045l,20041118,above839.19,423.828379933,433.944335304,96.4123562885
045l,20041118,above839.29,383.241882566,392.683974906,82.8311235476
045l,20041118,above839.39,345.066726798,353.851114008,71.1202395001
045l,20041118,above839.49,309.305870596,317.448401761,61.187783729
045l,20041118,above839.59,277.079988543,284.601412877,52.861561655
045l,20041118,above839.69,249.450756123,256.377727338,45.6844370006
045l,20041118,above839.79,223.262732178,229.608673437,39.3748535617
045l,20041118,above839.89,198.280076434,204.061745868,33.8593681281
045l,20041118,above839.99,174.645154702,179.878563945,29.0567808239
045l,20041118,above840.09,152.014470597,156.716696431,24.8814087185
045l,20041118,above840.19,129.947470484,134.1452448,21.265392936
045l,20041118,above840.29,106.274953471,110.025053738,18.2856609512
045l,20041118,above840.39,85.2770483042,88.6011960058,15.8094369554
045l,20041118,above840.49,67.1018418305,70.0009842378,13.5244055163
045l,20041118,above840.59,51.9070961414,54.3839531716,11.3550366607
045l,20041118,above840.69,41.8452256544,43.9103204347,9.24296701494
045l,20041118,above840.79,33.2285341255,34.906494866,7.21468717017
045l,20041118,above840.89,25.4765801879,26.7973036616,5.30626769533
045l,20041118,above840.99,18.4857423637,19.4847842537,3.6275135436
045l,20041118,above841.09,12.3060894532,13.019538515,2.24464305253
045l,20041118,above841.19,7.37608223522,7.84511955377,1.28306327627
