Site,Date,Plane_Height,Area_2D,Area_3D,Volume
045l,20091014,8kto25k,1250.28539007,1287.38754547,299.84641661
045l,20091014,above836.29,1908.0677227,1973.35187615,656.83315788
045l,20091014,above836.39,1699.92228841,1764.27765909,627.834408606
045l,20091014,above836.49,1544.80826172,1608.44490454,610.49925288
045l,20091014,above836.59,1396.35764733,1459.37077111,599.555086322
045l,20091014,above836.69,1333.75950454,1395.57599432,591.603875982
045l,20091014,above836.79,1284.2832108,1344.76592172,582.588199753
045l,20091014,above836.89,1235.02072995,1294.14002145,572.543242604
045l,20091014,above836.99,1187.70074477,1245.43115395,561.798565956
045l,20091014,above837.09,1142.19043268,1198.52526522,550.525325894
045l,20091014,above837.19,1097.99106037,1152.80680739,539.800338452
045l,20091014,above837.29,1055.42810376,1108.56936293,529.444293872
045l,20091014,above837.39,1014.32887034,1065.63189616,518.904473802
045l,20091014,above837.49,973.23764452,1022.40671929,507.991413573
045l,20091014,above837.59,933.146100166,980.011774657,497.192879326
045l,20091014,above837.69,898.076596225,942.572225243,486.337182242
045l,20091014,above837.79,869.262745521,911.313218182,474.802599356
045l,20091014,above837.89,843.459532376,883.093733819,462.305236614
045l,20091014,above837.99,817.262707771,854.611150334,448.537249163
045l,20091014,above838.09,788.897577742,824.1504354,433.346144251
045l,20091014,above838.19,758.746717052,792.086990809,416.788144418
045l,20091014,above838.29,727.469040101,759.063976936,399.140295162
045l,20091014,above838.39,695.908461982,725.866091453,380.44596843
045l,20091014,above838.49,664.156996233,692.62095011,360.956533085
045l,20091014,above838.59,632.387977585,659.478151239,340.97878817
045l,20091014,above838.69,600.649684402,626.448503931,320.942254325
045l,20091014,above838.79,568.865030831,593.419496966,301.080630385
045l,20091014,above838.89,537.337021877,560.666723652,281.512130579
045l,20091014,above838.99,506.001950532,528.120659553,262.644978539
045l,20091014,above839.09,474.797967021,495.724091953,244.658972382
045l,20091014,above839.19,443.874047449,463.623933384,227.622872382
045l,20091014,above839.29,413.407434112,431.989531447,211.5127739
045l,20091014,above839.39,383.593103483,401.010096574,196.355480665
045l,20091014,above839.49,354.354094098,370.616420574,182.230665206
045l,20091014,above839.59,326.694686777,341.846206386,169.139712341
045l,20091014,above839.69,302.443139462,316.614062822,156.841044384
045l,20091014,above839.79,279.973394755,293.183687877,145.051748521
045l,20091014,above839.89,258.931372711,271.191804305,133.666532352
045l,20091014,above839.99,239.158019304,250.491728556,122.606099388
045l,20091014,above840.09,220.656082298,231.138677968,111.775693994
045l,20091014,above840.19,203.032877447,212.721941365,101.064598798
045l,20091014,above840.29,185.784745209,194.686694808,90.4689392862
045l,20091014,above840.39,168.6488178,176.782188478,79.8181295136
045l,20091014,above840.49,151.898732052,159.271058187,69.1052793055
045l,20091014,above840.59,135.800000947,142.402393223,58.4727879242
045l,20091014,above840.69,118.976738653,124.815836124,48.294224047
045l,20091014,above840.79,104.181689719,109.257904756,38.8583555591
045l,20091014,above840.89,90.1066796104,94.4530870253,30.1765533907
045l,20091014,above840.99,77.6298899666,81.3566852198,22.3018341614
045l,20091014,above841.09,64.1809085093,67.3034222691,15.3525720048
045l,20091014,above841.19,48.8532809767,51.346684311,9.69381701637
