Site,Date,Plane_Height,Area_2D,Area_3D,Volume,Errors
122r,10/27/1992,minto8K(601.31),4190.458055,4312.076506,5266.296127,1047.614514
122r,4/9/1993,minto8K(600.11),4124.667048,4253.061665,3964.795058,742.4400686
122r,10/18/1993,minto8K(600.21),4022.998493,4159.165199,2771.278144,724.1397288
122r,4/17/1994,minto8K(600.11),4155.551512,4301.943196,3704.075078,747.9992722
122r,11/28/1994,minto8K(600.11),4607.432857,4779.48208,3497.78597,829.3379143
122r,5/4/1995,minto8K(599.91),4521.151756,4654.920985,2787.603714,813.8073161
122r,2/27/1996,minto8K(600.21),4235.822365,4393.228051,3784.497261,762.4480257
122r,4/28/1996,minto8K(600.41),3423.26531,3572.951009,7018.096636,616.1877557
122r,9/23/1996,minto8K(600.51),2864.37329,3003.264411,8723.572617,515.5871923
122r,2/22/1997,minto8K(599.81),3410.144116,3566.044539,5602.335253,613.8259408
122r,5/1/1997,minto8K(600.91),2187.342834,2326.073745,10490.52613,393.7217101
122r,9/2/1997,minto8K(601.11),2735.007498,2878.779647,9374.352818,492.3013496
122r,4/24/1998,minto8K(601.21),2559.69008,2699.997308,9915.851819,460.7442145
122r,5/15/1999,minto8K(601.51),2853.041257,2984.451573,9614.849571,513.5474262
122r,3/29/2000,minto8K(600.41),3334.094295,3482.796534,8000.207412,600.1369731
122r,2/13/2008,minto8K(602.11),4100.540204,4236.530161,6981.667488,451.0594224
122r,4/8/2008,minto8K(601.51),4219.615039,4374.407859,7465.405019,464.1576543
