Site,Date,Plane_Height,Area_2D,Area_3D,Volume,Errors
122r,10/27/1992,minto8K(598.51),8724.236122,8878.854864,4347.84439,2181.059031
122r,4/17/1994,minto8K(597.71),8524.25597,8701.153502,5241.132809,1534.366075
122r,11/28/1994,minto8K(597.51),8582.156599,8750.313212,4149.53915,1544.788188
122r,5/4/1995,minto8K(597.61),8693.805898,8857.030857,5412.594946,1564.885062
122r,2/27/1996,minto8K(597.81),8724.23642,8908.15903,5445.702808,1570.362556
122r,4/28/1996,minto8K(597.41),8724.234921,8930.578705,4979.840642,1570.362286
122r,9/23/1996,minto8K(597.21),8694.286617,8888.968408,3731.048263,1564.971591
122r,2/22/1997,minto8K(597.01),8724.233175,8932.642557,3635.142561,1570.361971
122r,5/1/1997,minto8K(597.81),8724.2336,8927.67774,8611.380887,1570.362048
122r,9/2/1997,minto8K(597.71),8720.974411,8909.337837,7055.454923,1569.775394
122r,4/24/1998,minto8K(598.51),8724.234673,8905.284849,7715.468806,1570.362241
122r,5/15/1999,minto8K(597.51),8724.233175,8931.783827,4932.798322,1570.361971
122r,3/29/2000,minto8K(597.21),8724.23642,8943.686809,2806.600281,1570.362556
122r,2/13/2008,minto8K(597.21),8718.144932,9042.968301,4269.160454,958.9959425
122r,4/8/2008,minto8K(597.21),8724.234043,9007.381574,3854.639191,959.6657447
