Site,Date,Plane_Height,Area_2D,Area_3D,Volume
016l,20020920,8kto25k,830.736861018,840.149669487,113.371407989
016l,20020920,above895.7,922.522846034,934.732936297,127.802560703
016l,20020920,above895.8,847.630102823,859.383838044,109.047664494
016l,20020920,above895.9,767.661570088,778.97710506,94.6713700074
016l,20020920,above896.0,686.925987283,697.840287034,85.3094874631
016l,20020920,above896.1,612.500356261,623.012528456,80.0468841722
016l,20020920,above896.2,550.393911492,560.458162097,76.9832428887
016l,20020920,above896.3,502.029678873,511.574010834,74.3603382816
016l,20020920,above896.4,460.669222505,469.713820791,71.3575999928
016l,20020920,above896.5,423.459578406,431.994678614,67.600042955
016l,20020920,above896.6,389.497292185,397.47822118,63.2913227887
016l,20020920,above896.7,358.73625794,366.134490389,58.6567523346
016l,20020920,above896.8,329.823296589,336.635573019,53.826750104
016l,20020920,above896.9,302.428245815,308.627450372,48.7712949248
016l,20020920,above897.0,274.690556161,280.272790207,43.3876820408
016l,20020920,above897.1,237.781307808,242.786901676,36.5132351706
016l,20020920,above897.2,188.522847512,193.002835426,28.8195107276
016l,20020920,above897.3,143.186393087,147.172701127,23.4534482656
016l,20020920,above897.4,118.92651357,122.444510406,19.4735399697
016l,20020920,above897.5,99.970961527,103.011337821,16.0025973372
016l,20020920,above897.6,84.4781719363,87.0311917436,12.9470979358
016l,20020920,above897.7,70.8813265096,72.9588584743,10.1595040816
016l,20020920,above897.8,58.373035596,59.9987609734,7.67374633626
016l,20020920,above897.9,46.32431325,47.5471599815,5.62431504155
016l,20020920,above898.0,34.9572202915,35.8198168547,4.04786562195
016l,20020920,above898.1,24.785892005,25.344492154,2.84959895962
016l,20020920,above898.2,17.5184887896,17.880451616,1.87925617608
016l,20020920,above898.3,11.3380809751,11.5598280171,1.0389621552
016l,20020920,above898.4,6.00555629746,6.11877904827,0.425384633255
016l,20020920,above898.5,1.98750123392,2.02526530657,0.0861926317579
016l,20020920,above898.6,0.133701565935,0.136519208097,0.00256487327896
