Date:Volume.x:Volume.y:Total_Site_Vol
2002-05-05:15,530 ± 1,646:4,149 ± 1,461:19,679 ± 3,106
2004-11-18:26,678 ± 2,077:2,945 ± 1,394:29,622 ± 3,472
2004-12-07:28,211 ± 1,914:4,078 ± 1,461:32,288 ± 3,374
2008-02-07:18,657 ± 2,180:4,714 ± 1,452:23,372 ± 3,631
2008-03-31:23,915 ± 1,990:4,778 ± 1,448:28,694 ± 3,437
