"Date":"Area.High":"Volume.High":"Area.Fluc":"Volume.Fluc":"Area.Low":"Volume.Low"
2002-05-05:"1,151":"407  ±  46":"1,489":"783 ± 60":"14,002":"14,340 ± 1,540"
2002-09-24:"1,151":"407  ±  46":"1,909":"875 ± 76":"NA":"NA ± NA"
2003-04-30:"1,144":"427  ±  46":"2,911":"2,057 ± 116":"NA":"NA ± NA"
2003-09-24:"1,144":"459  ±  46":"2,716":"1,868 ± 109":"NA":"NA ± NA"
2004-11-18:"1,833":"690  ±  73":"3,875":"2,550 ± 155":"16,808":"23,438 ± 1,849"
2004-12-07:"3,263":"1375  ±  131":"4,779":"8,352 ± 191":"14,472":"18,484 ± 1,592"
2005-05-11:"2,002":"973  ±  80":"1,947":"3,091 ± 78":"NA":"NA ± NA"
2006-10-11:"1,272":"563  ±  51":"1,433":"984 ± 57":"NA":"NA ± NA"
2007-10-17:"1,250":"525  ±  50":"1,879":"936 ± 75":"NA":"NA ± NA"
2008-02-07:"1,893":"855  ±  76":"2,215":"1,086 ± 89":"18,321":"16,716 ± 2,015"
2008-03-31:"3,402":"1753  ±  136":"3,302":"6,981 ± 132":"15,652":"15,181 ± 1,722"
2008-05-20:"3,333":"1674  ±  133":"2,483":"5,210 ± 99":"NA":"NA ± NA"
2008-10-15:"2,858":"1582  ±  114":"2,826":"3,966 ± 113":"NA":"NA ± NA"
2009-10-14:"2,436":"1360  ±  97":"2,765":"2,540 ± 111":"NA":"NA ± NA"
2011-10-09:"1,688":"731  ±  68":"2,570":"1,678 ± 103":"NA":"NA ± NA"
2012-10-07:"1,564":"558  ±  63":"3,387":"1,389 ± 135":"NA":"NA ± NA"
2013-09-25:"2,755":"932  ±  110":"3,212":"4,398 ± 128":"NA":"NA ± NA"
2014-09-28:"1,777":"619  ±  71":"2,763":"1,097 ± 111":"NA":"NA ± NA"
2015-09-27:"1,559":"416  ±  62":"4,436":"1,992 ± 177":"NA":"NA ± NA"
