Site,Date,Plane_Height,Area_2D,Area_3D,Volume
043l,20071016,8kto25k,1326.67364505,1419.61748338,996.541027888
043l,20071016,above839.82,3817.53275155,3945.98243235,2070.9641608
043l,20071016,above839.92,3779.63534609,3905.24867075,2037.58629442
043l,20071016,above840.02,3750.1641032,3872.06602712,2004.30101192
043l,20071016,above840.12,3723.96715412,3841.82084378,1970.6876241
043l,20071016,above840.22,3700.02878168,3813.58259035,1936.47257454
043l,20071016,above840.32,3676.9605223,3786.0927215,1901.48307704
043l,20071016,above840.42,3654.14823624,3758.80249056,1865.60592239
043l,20071016,above840.52,3630.92625327,3731.09857867,1828.60651863
043l,20071016,above840.62,3604.82785022,3700.57172181,1790.43735238
043l,20071016,above840.72,3560.76706206,3652.21920903,1751.65383384
043l,20071016,above840.82,3508.86946233,3596.26418146,1714.71632737
043l,20071016,above840.92,3462.25144833,3545.82231187,1678.8462219
043l,20071016,above841.02,3409.08700428,3489.07431801,1644.25022722
043l,20071016,above841.12,3360.76679693,3437.66230463,1609.61218521
043l,20071016,above841.22,3295.87564879,3370.25739032,1574.75618811
043l,20071016,above841.32,3233.9219044,3305.99311473,1540.81215843
043l,20071016,above841.42,3187.59446026,3257.24501073,1506.58885234
043l,20071016,above841.52,3130.36675759,3197.17468573,1470.76782286
043l,20071016,above841.62,3070.78932112,3134.39036268,1433.97971392
043l,20071016,above841.72,3006.80484507,3066.95968728,1395.84052116
043l,20071016,above841.82,2940.72867652,2997.2947299,1355.6158916
043l,20071016,above841.92,2870.69471846,2923.51312505,1313.4260785
043l,20071016,above842.02,2793.88823925,2842.78316863,1269.76906243
043l,20071016,above842.12,2708.10500834,2753.0221932,1225.19679003
043l,20071016,above842.22,2616.05184677,2657.07706326,1170.7311038
043l,20071016,above842.32,2529.26792631,2566.56940455,1107.88690546
043l,20071016,above842.42,2451.9088231,2485.66158757,1039.42459493
043l,20071016,above842.52,2368.37352632,2398.75751467,963.826907809
043l,20071016,above842.62,2280.50603011,2307.66902448,874.925238942
043l,20071016,above842.72,2184.42710712,2208.53876928,783.185660607
043l,20071016,above842.82,2079.61951008,2100.8289297,691.739216607
043l,20071016,above842.92,1956.00632337,1974.55236303,602.669624405
043l,20071016,above843.02,1837.58528949,1853.69782614,517.784808258
043l,20071016,above843.12,1710.42106116,1724.30423464,437.933317349
043l,20071016,above843.22,1544.29729641,1556.18010658,364.994481578
043l,20071016,above843.32,1410.50424557,1420.54818637,301.371284969
043l,20071016,above843.42,1244.72614908,1253.09710626,248.32082833
043l,20071016,above843.52,1053.20545347,1060.20939454,208.333672851
043l,20071016,above843.62,931.716891905,937.664964855,179.266979048
043l,20071016,above843.72,836.402198553,841.528043828,156.657748546
043l,20071016,above843.82,745.470410287,749.87794952,138.254363065
043l,20071016,above843.92,683.643782156,687.37597816,120.267423296
043l,20071016,above844.02,608.844307931,611.876858316,98.9043017374
043l,20071016,above844.12,515.932983743,518.252353559,76.493354496
043l,20071016,above844.22,387.293132479,388.942430664,47.2430210908
043l,20071016,above844.32,202.924717042,203.983496303,25.7935136023
043l,20071016,above844.42,97.213925571,97.8484603483,13.0757370991
