Site,Date,Plane_Height,Area_2D,Area_3D,Volume
032r,20000320,8kto25k,1814.80983343,1832.82392524,268.840357448
032r,20000320,above854.09,2559.61213502,2605.49196652,616.771063331
032r,20000320,above854.19,2375.61135929,2420.95677802,588.031246583
032r,20000320,above854.29,2170.97840949,2215.84621259,561.276607902
032r,20000320,above854.39,1964.70193492,2009.0978046,540.178445781
032r,20000320,above854.49,1792.74268687,1836.59639863,524.257306913
032r,20000320,above854.59,1648.24927616,1691.46351965,510.851245962
032r,20000320,above854.69,1545.97606199,1588.37531744,499.586444614
032r,20000320,above854.79,1472.6481502,1514.04566353,487.175274209
032r,20000320,above854.89,1391.57445156,1432.05689565,473.08209549
032r,20000320,above854.99,1297.91941014,1337.60536161,458.52822848
032r,20000320,above855.09,1207.61604667,1246.49914371,443.341136364
032r,20000320,above855.19,1123.44861963,1161.51724723,428.638018894
032r,20000320,above855.29,1041.96874918,1079.2186018,415.553456412
032r,20000320,above855.39,965.926061876,1002.24753278,403.446394001
032r,20000320,above855.49,900.668334113,935.731790825,391.143014091
032r,20000320,above855.59,841.906949802,875.468123599,379.488377305
032r,20000320,above855.69,796.447154853,828.178182626,368.482949765
032r,20000320,above855.79,764.372703979,793.895958922,356.848675401
032r,20000320,above855.89,736.777459505,763.918352142,343.875208494
032r,20000320,above855.99,710.77911019,735.46650287,329.314176872
032r,20000320,above856.09,684.00804227,706.243745255,312.918326842
032r,20000320,above856.19,653.905313683,673.758100312,294.747683902
032r,20000320,above856.29,621.149546485,638.712070553,275.040906326
032r,20000320,above856.39,587.302711494,602.644851892,254.142205263
032r,20000320,above856.49,553.718590406,566.885589931,232.266442881
032r,20000320,above856.59,520.239732374,531.331836555,209.576667895
032r,20000320,above856.69,485.286883723,494.471972241,186.384242239
032r,20000320,above856.79,449.48848572,456.90208955,162.995898443
032r,20000320,above856.89,410.239115698,416.0744349,139.711939664
032r,20000320,above856.99,365.78466427,370.359002274,117.689344492
032r,20000320,above857.09,324.791631367,328.396599518,97.3389103269
032r,20000320,above857.19,280.851581705,283.698481227,78.8973287544
032r,20000320,above857.29,242.318785932,244.582336665,62.3704763146
032r,20000320,above857.39,202.654079152,204.388703392,48.2656183467
032r,20000320,above857.49,168.846618155,170.109294418,36.2112188325
032r,20000320,above857.59,137.350823419,138.241935559,25.3952989652
032r,20000320,above857.69,101.148686535,101.797676763,15.1017659108
032r,20000320,above857.79,61.0965845178,61.5821791714,7.57673310943
032r,20000320,above857.89,28.4010334158,28.7640178491,3.17021135515
