Site,Date,Plane_Height,Area_2D,Area_3D,Volume
032r,19960418,8kto25k,2302.17515298,2317.4012133,1562.61951667
032r,19960418,above854.09,3326.90927938,3355.24030127,2033.769693
032r,19960418,above854.19,3256.81290519,3283.60340022,1921.13728091
032r,19960418,above854.29,3167.99251972,3193.41541496,1798.64510375
032r,19960418,above854.39,3048.64351759,3072.96083998,1671.38735571
032r,19960418,above854.49,2864.39144413,2887.80554821,1545.27080858
032r,19960418,above854.59,2680.44308951,2703.14535821,1424.33450915
032r,19960418,above854.69,2448.98320012,2471.10759524,1313.60615563
032r,19960418,above854.79,2246.3376829,2267.94995277,1216.02611058
032r,19960418,above854.89,2091.96136299,2113.06686608,1126.41619972
032r,19960418,above854.99,1945.114963,1965.70310693,1042.5685529
032r,19960418,above855.09,1835.74899414,1855.67218059,961.905601903
032r,19960418,above855.19,1753.25919354,1772.34280289,882.334826797
032r,19960418,above855.29,1675.98218232,1694.18031598,803.980617134
032r,19960418,above855.39,1580.14694157,1597.42824675,726.765070986
032r,19960418,above855.49,1389.23743549,1405.50281468,657.797628406
032r,19960418,above855.59,1262.41182291,1277.81648573,599.143020657
032r,19960418,above855.69,1153.15030795,1167.74975127,548.165150539
032r,19960418,above855.79,1075.01056744,1088.74903676,501.733705299
032r,19960418,above855.89,1003.15309379,1015.98035347,458.483791292
032r,19960418,above855.99,933.086492794,944.949454818,418.148356033
032r,19960418,above856.09,870.436265819,881.300471375,380.039205429
032r,19960418,above856.19,812.063393818,821.906719099,343.377669778
032r,19960418,above856.29,754.218850308,763.031686633,307.807772243
032r,19960418,above856.39,698.869311401,706.667296199,273.403202692
032r,19960418,above856.49,642.871825512,649.678903975,240.202180163
032r,19960418,above856.59,588.219354998,594.098777295,208.373753195
032r,19960418,above856.69,533.270177858,538.299476698,178.123308199
032r,19960418,above856.79,477.217354053,481.467454656,149.693895995
032r,19960418,above856.89,421.527878307,425.0340051,123.690162683
032r,19960418,above856.99,368.817326513,371.599129801,100.518508121
032r,19960418,above857.09,318.222022962,320.312638566,80.037004829
032r,19960418,above857.19,277.929328173,279.50822786,61.7085513674
032r,19960418,above857.29,237.968775001,239.124204074,45.0980694447
032r,19960418,above857.39,193.809091016,194.588545893,31.1446633442
032r,19960418,above857.49,152.610219972,153.109008395,19.8735137868
032r,19960418,above857.59,109.470640384,109.758543709,10.6865007473
032r,19960418,above857.69,48.3538074723,48.4914106585,3.92102281644
032r,19960418,above857.79,18.6679219413,18.7221922928,0.866316181704
