Site,Date,Plane_Height,Area_2D,Area_3D,Volume
202r,19950509,8kto25k,1830.09783908,1849.82875538,964.545936999
202r,19950509,above432.7,2477.11197879,2512.26557714,1231.23976375
202r,19950509,above432.8,2403.34352982,2437.45373723,1149.41387979
202r,19950509,above432.9,2299.75936996,2333.0839728,1070.73977619
202r,19950509,above433.0,2183.90383475,2216.55001651,996.977088989
202r,19950509,above433.1,2038.90136872,2070.92163816,930.924439912
202r,19950509,above433.2,1933.26865654,1964.63521526,870.954558628
202r,19950509,above433.3,1844.48386406,1875.16148015,814.063586603
202r,19950509,above433.4,1775.24487393,1805.12930265,758.585030278
202r,19950509,above433.5,1714.19188857,1743.21818266,702.86213285
202r,19950509,above433.6,1649.77877532,1677.98428544,647.41034453
202r,19950509,above433.7,1452.55141911,1480.1328878,597.52531424
202r,19950509,above433.8,1370.95919825,1397.91413874,559.36633551
202r,19950509,above433.9,1296.84288476,1323.09513864,524.031828913
202r,19950509,above434.0,1218.04870964,1243.54667098,491.352736835
202r,19950509,above434.1,1144.46537227,1169.15564633,461.459647548
202r,19950509,above434.2,1076.19629729,1099.98575883,433.227376893
202r,19950509,above434.3,995.170544302,1017.91869561,405.371914807
202r,19950509,above434.4,932.821858916,954.453751732,378.585701521
202r,19950509,above434.5,857.659765326,878.09950666,354.763860634
202r,19950509,above434.6,802.531937544,821.758749265,333.250184752
202r,19950509,above434.7,749.755328949,767.755677865,312.631246879
202r,19950509,above434.8,699.271925818,716.046426406,291.063278121
202r,19950509,above434.9,651.643959075,667.189109389,268.930351802
202r,19950509,above435.0,606.209542523,620.532648537,246.203831982
202r,19950509,above435.1,562.516031389,575.61682279,222.788060295
202r,19950509,above435.2,516.415629586,528.373978642,199.344656431
202r,19950509,above435.3,467.527937536,478.373266441,175.32094255
202r,19950509,above435.4,416.77315674,426.499197475,150.963486129
202r,19950509,above435.5,364.942282176,373.542987434,126.580656037
202r,19950509,above435.6,313.592549481,321.038534623,102.690430302
202r,19950509,above435.7,262.703993959,268.957268563,80.9452506302
202r,19950509,above435.8,209.556070452,214.62022706,62.416798016
202r,19950509,above435.9,166.712488331,170.699310671,46.9815459586
202r,19950509,above436.0,126.71557986,129.765398595,33.866162442
202r,19950509,above436.1,86.2500937246,88.6039739232,23.6484302728
202r,19950509,above436.2,60.3738198147,62.2040942566,16.4225393449
