Site,Date,Plane_Height,Area_2D,Area_3D,Volume
202r,19960505,8kto25k,1088.02536192,1127.0648784,383.07307776
202r,19960505,above432.7,1783.49013435,1841.19797528,732.448246463
202r,19960505,above432.8,1734.0400133,1790.13635811,717.45631615
202r,19960505,above432.9,1682.47694967,1737.02477462,701.943953024
202r,19960505,above433.0,1626.07185451,1679.11424726,686.299967525
202r,19960505,above433.1,1568.33142615,1619.82971983,670.785958753
202r,19960505,above433.2,1514.88898841,1564.61916122,655.355527994
202r,19960505,above433.3,1464.72150704,1512.55890609,638.773375369
202r,19960505,above433.4,1418.28572469,1464.20482649,620.543489329
202r,19960505,above433.5,1372.41093004,1416.46669751,600.248469977
202r,19960505,above433.6,1323.9570667,1366.25672825,578.752793852
202r,19960505,above433.7,1266.04686066,1306.83917382,557.273389211
202r,19960505,above433.8,1194.78040083,1234.38732055,537.502846865
202r,19960505,above433.9,1122.77461266,1161.37820997,520.125453009
202r,19960505,above434.0,1051.74767557,1089.45052676,504.872875955
202r,19960505,above434.1,983.1189301,1019.92161418,491.589577383
202r,19960505,above434.2,919.659212972,955.518594839,479.573141642
202r,19960505,above434.3,866.297447867,900.947556093,465.895986751
202r,19960505,above434.4,828.847899736,861.503442793,450.936000412
202r,19960505,above434.5,791.796445169,821.878807826,435.427454628
202r,19960505,above434.6,767.533039077,794.854510539,418.919879315
202r,19960505,above434.7,745.195860867,769.688606587,400.304207361
202r,19960505,above434.8,722.61760552,744.282533115,377.765748054
202r,19960505,above434.9,698.165421937,717.094318315,352.086616547
202r,19960505,above435.0,668.233882242,684.72101446,323.852056681
202r,19960505,above435.1,629.119460511,643.582191223,293.908021609
202r,19960505,above435.2,583.774656541,596.537840556,263.779624283
202r,19960505,above435.3,537.581541067,548.767223066,232.907549565
202r,19960505,above435.4,489.526502978,499.248989137,201.425736671
202r,19960505,above435.5,444.355023268,452.678384761,169.456584212
202r,19960505,above435.6,400.556000199,407.473618339,137.226056118
202r,19960505,above435.7,350.852040127,356.41225965,106.678093503
202r,19960505,above435.8,295.188089895,299.464273954,79.4463837941
202r,19960505,above435.9,237.520457705,240.577496865,56.0388707631
202r,19960505,above436.0,173.051386752,175.137428217,37.0318359316
202r,19960505,above436.1,105.312741679,106.716711629,23.7345024301
202r,19960505,above436.2,72.1077356204,73.1272362968,15.1248562845
