Site,Date,Plane_Height,Area_2D,Area_3D,Volume
202r,20141008,8kto25k,1032.91237128,1067.64924785,1962.50989142
202r,20141008,above432.7,2410.04965791,2480.72571816,3093.38205548
202r,20141008,above432.8,2350.64047062,2420.31267446,3014.83764225
202r,20141008,above432.9,2291.27470259,2359.9199564,2936.31273582
202r,20141008,above433.0,2232.27750798,2299.89125131,2857.76284105
202r,20141008,above433.1,2173.51082831,2240.10038642,2779.01640361
202r,20141008,above433.2,2118.54794604,2184.07668793,2699.87065271
202r,20141008,above433.3,2069.22964725,2133.60917647,2619.32945388
202r,20141008,above433.4,2021.8788503,2085.00727108,2537.13595178
202r,20141008,above433.5,1978.42884712,2040.07778593,2452.85385865
202r,20141008,above433.6,1939.21110034,1999.20369472,2366.79690398
202r,20141008,above433.7,1898.78513618,1956.96140607,2279.53388887
202r,20141008,above433.8,1859.56313387,1915.82139639,2191.36113999
202r,20141008,above433.9,1819.80264879,1874.03882199,2102.31936341
202r,20141008,above434.0,1779.22450694,1831.33374739,2012.24118267
202r,20141008,above434.1,1732.90313,1782.85047332,1921.67538665
202r,20141008,above434.2,1699.92999338,1747.68445146,1829.5773673
202r,20141008,above434.3,1668.74433631,1714.37262938,1733.09307443
202r,20141008,above434.4,1631.9920302,1675.76382271,1634.06434176
202r,20141008,above434.5,1587.21740391,1629.45074303,1534.94871778
202r,20141008,above434.6,1538.89425439,1579.77043802,1436.50243714
202r,20141008,above434.7,1487.21895739,1526.77913187,1338.64236787
202r,20141008,above434.8,1435.28444172,1473.25498334,1239.79120403
202r,20141008,above434.9,1382.43861027,1418.57275317,1140.76525091
202r,20141008,above435.0,1325.79388079,1359.81075441,1042.15399437
202r,20141008,above435.1,1270.39574858,1302.11551612,944.546279257
202r,20141008,above435.2,1212.45042652,1241.76452184,848.44314227
202r,20141008,above435.3,1154.38722741,1181.18328851,753.075502915
202r,20141008,above435.4,1093.5513522,1117.77218792,658.680102357
202r,20141008,above435.5,1033.43719429,1055.15448661,565.597316594
202r,20141008,above435.6,968.699956402,987.94489132,474.960163569
202r,20141008,above435.7,893.606865064,910.467935067,388.7609205
202r,20141008,above435.8,815.220649809,829.791722763,308.345835069
202r,20141008,above435.9,711.57378247,723.895895329,234.961785678
202r,20141008,above436.0,601.515495356,611.564535542,170.794159338
202r,20141008,above436.1,461.562575018,469.509988148,118.035537319
202r,20141008,above436.2,332.126205811,338.276719351,78.6367127858
