Site,Date,Plane_Height,Area_2D,Area_3D,Volume
202r,19970906,8kto25k,2003.77897479,2024.2336089,1275.54527286
202r,19970906,above432.7,2511.86216096,2558.099794,1410.29741154
202r,19970906,above432.8,2453.16906321,2497.92784988,1325.09296627
202r,19970906,above432.9,2390.90698933,2434.2650629,1239.9756596
202r,19970906,above433.0,2325.57063471,2367.59991398,1155.32682305
202r,19970906,above433.1,2261.41035966,2302.11149199,1071.0806357
202r,19970906,above433.2,2195.58220102,2234.95464714,987.158406452
202r,19970906,above433.3,2127.08509508,2165.18830585,903.363562006
202r,19970906,above433.4,2054.10775298,2091.05064176,820.183523637
202r,19970906,above433.5,1979.16514341,2014.99602882,737.756327385
202r,19970906,above433.6,1905.61491471,1940.35012035,656.899960999
202r,19970906,above433.7,1832.94496506,1866.60977614,578.13437936
202r,19970906,above433.8,1758.14353912,1790.78665415,501.873406862
202r,19970906,above433.9,1676.60613543,1708.34054523,428.55699643
202r,19970906,above434.0,1573.20919408,1604.21322076,359.240772472
202r,19970906,above434.1,1372.92105704,1403.42472003,298.804807598
202r,19970906,above434.2,1143.10036977,1173.29305415,256.131923479
202r,19970906,above434.3,980.835423781,1010.63330465,226.894633726
202r,19970906,above434.4,893.65224592,922.870641834,202.905446418
202r,19970906,above434.5,811.08673458,839.701534912,183.143118745
202r,19970906,above434.6,730.712393582,758.715823946,167.515659611
202r,19970906,above434.7,652.451828307,679.834343296,155.385795658
202r,19970906,above434.8,577.740269391,604.464518145,144.808715784
202r,19970906,above434.9,514.336915971,540.212178398,135.607475156
202r,19970906,above435.0,448.726312736,473.642546028,127.562552515
202r,19970906,above435.1,392.670684024,416.267261676,120.657515918
202r,19970906,above435.2,352.162852398,373.901114541,114.026149436
202r,19970906,above435.3,312.033761707,331.61406795,106.082193275
202r,19970906,above435.4,282.87766707,300.026682459,96.2510820758
202r,19970906,above435.5,257.071341056,271.695541557,83.9533586636
202r,19970906,above435.6,230.984665292,243.05106819,69.5705417582
202r,19970906,above435.7,203.199361745,212.714202269,54.9059113102
202r,19970906,above435.8,173.679475836,180.702300915,41.101800604
202r,19970906,above435.9,140.778669715,145.530682854,28.6372491321
202r,19970906,above436.0,107.903772014,110.731963065,17.8050727764
202r,19970906,above436.1,68.6890530105,69.9958406871,9.21583946219
202r,19970906,above436.2,36.0068378734,36.6377629501,4.37194933909
