Site,Date,Plane_Height,Area_2D,Area_3D,Volume
202r,20111019,8kto25k,1363.8344316,1393.4770912,1208.41092477
202r,20111019,above432.7,2237.08196714,2305.05799304,1896.17537633
202r,20111019,above432.8,2195.92716192,2262.71939218,1834.71139054
202r,20111019,above432.9,2145.3264911,2210.63437081,1773.21591284
202r,20111019,above433.0,2086.24884816,2149.90167806,1712.01104262
202r,20111019,above433.1,2026.18323095,2088.10186132,1651.27593786
202r,20111019,above433.2,1964.66518163,2024.84868992,1590.48506386
202r,20111019,above433.3,1896.12196601,1954.72592707,1529.59362706
202r,20111019,above433.4,1821.73135092,1878.94026557,1469.416789
202r,20111019,above433.5,1754.46571868,1810.45685988,1409.7359876
202r,20111019,above433.6,1688.73466754,1743.67111796,1350.74053491
202r,20111019,above433.7,1622.35424427,1676.3475643,1293.17589643
202r,20111019,above433.8,1556.64516245,1609.68634829,1237.41769815
202r,20111019,above433.9,1502.97848316,1554.75326877,1182.86585256
202r,20111019,above434.0,1459.83079561,1510.0732799,1128.05235851
202r,20111019,above434.1,1405.08739576,1453.63373043,1072.9165334
202r,20111019,above434.2,1303.15363648,1349.9766784,1019.93984923
202r,20111019,above434.3,1217.4864737,1262.84745871,969.550510498
202r,20111019,above434.4,1161.00745376,1205.15830807,920.073425654
202r,20111019,above434.5,1102.0623714,1145.12058197,872.17457163
202r,20111019,above434.6,1042.6510319,1084.65528387,826.21524127
202r,20111019,above434.7,983.332099199,1024.32918869,781.750974992
202r,20111019,above434.8,925.496065282,965.481111921,737.029150969
202r,20111019,above434.9,876.916871011,915.451746935,692.275501945
202r,20111019,above435.0,847.520674197,883.689902755,646.147419763
202r,20111019,above435.1,824.811218941,858.24518342,597.391894488
202r,20111019,above435.2,803.723948555,834.242716586,546.33065978
202r,20111019,above435.3,782.603573308,810.138101789,492.030258134
202r,20111019,above435.4,761.177060624,785.712714501,434.498408917
202r,20111019,above435.5,737.032795308,758.692870639,374.097364048
202r,20111019,above435.6,706.509301154,725.493349827,311.863082688
202r,20111019,above435.7,667.228929281,683.645766594,250.1362639
202r,20111019,above435.8,600.915891482,614.902712654,191.557824744
202r,20111019,above435.9,488.544913163,500.279616061,140.416121208
202r,20111019,above436.0,373.455684626,383.047324074,98.7866860684
202r,20111019,above436.1,277.53514064,285.011096174,67.0216181341
202r,20111019,above436.2,194.245890427,199.928807016,43.5692045982
