Site,Date,Plane_Height,Area_2D,Area_3D,Volume
202r,20161015,8kto25k,1196.07047368,1237.93811455,1486.75483881
202r,20161015,above432.7,2390.96121625,2473.90295958,2622.33474345
202r,20161015,above432.8,2324.51200643,2406.66415145,2549.41733315
202r,20161015,above432.9,2257.949508,2339.33718875,2477.12125938
202r,20161015,above433.0,2187.67053343,2268.33806414,2405.76459046
202r,20161015,above433.1,2116.24761639,2196.21111886,2335.41784855
202r,20161015,above433.2,2046.784128,2126.0295228,2266.03227008
202r,20161015,above433.3,1982.86388292,2061.33374381,2196.72104454
202r,20161015,above433.4,1919.4574009,1997.11938273,2127.24264271
202r,20161015,above433.5,1846.51924832,1923.3623139,2058.12481311
202r,20161015,above433.6,1785.67563866,1861.66299848,1989.66073221
202r,20161015,above433.7,1726.60317906,1801.69758615,1921.98906178
202r,20161015,above433.8,1660.91500749,1735.12769362,1855.6285495
202r,20161015,above433.9,1594.79721322,1668.10108896,1791.10468508
202r,20161015,above434.0,1535.53256277,1607.48994973,1727.88490711
202r,20161015,above434.1,1480.59328808,1550.51343898,1665.27443569
202r,20161015,above434.2,1416.30549095,1483.80389805,1603.01894579
202r,20161015,above434.3,1327.53723865,1392.18651505,1540.95209251
202r,20161015,above434.4,1275.26518737,1336.6483947,1480.49113828
202r,20161015,above434.5,1254.70611586,1312.35124836,1419.29725756
202r,20161015,above434.6,1238.42018656,1292.14273677,1355.85485044
202r,20161015,above434.7,1223.72887337,1273.41729856,1289.52808587
202r,20161015,above434.8,1209.94245521,1255.52985335,1218.46429087
202r,20161015,above434.9,1196.26306851,1237.74682042,1143.30320583
202r,20161015,above435.0,1182.4920006,1219.88787858,1064.27214985
202r,20161015,above435.1,1168.36503832,1201.72087557,981.496589319
202r,20161015,above435.2,1153.43304288,1182.86591709,895.689202673
202r,20161015,above435.3,1135.63292927,1161.35971494,806.158374294
202r,20161015,above435.4,1116.0921948,1138.3536477,713.169922791
202r,20161015,above435.5,1089.65914844,1108.6407499,617.173396622
202r,20161015,above435.6,1037.88866274,1053.89554278,520.557993465
202r,20161015,above435.7,962.503541371,975.949623326,427.20378002
202r,20161015,above435.8,862.778376077,873.910930508,340.728107586
202r,20161015,above435.9,759.717024389,768.639903859,262.959040124
202r,20161015,above436.0,647.136200695,653.992313881,194.076296165
202r,20161015,above436.1,505.559410551,510.407877071,136.809256599
202r,20161015,above436.2,377.799472394,381.256046825,92.8784855259
