Site,Date,Plane_Height,Area_2D,Area_3D,Volume,Errors
213l,11/2/1992,minto8K(382.59),5887.496333,6450.781485,11883.84567,1471.874083
213l,10/25/1993,minto8K(383.19),6055.207998,6437.31899,13016.06913,1089.93744
213l,4/23/1994,minto8K(383.79),6042.083505,6425.419511,9800.374245,1087.575031
213l,12/4/1994,minto8K(382.29),5369.92491,5775.022536,8121.633969,966.5864837
213l,5/10/1995,minto8K(382.69),6055.207998,6430.467294,9528.519304,1089.93744
213l,3/3/1996,minto8K(381.39),6055.207998,6489.076381,5578.186749,1089.93744
213l,5/3/1996,minto8K(382.89),6054.522111,6395.500456,8226.614347,1089.81398
213l,9/28/1996,minto8K(381.59),6055.207045,6467.731515,5466.849936,1089.937268
213l,2/28/1997,minto8K(380.69),6055.204943,6454.6128,1760.682662,1089.93689
213l,5/7/1997,minto8K(382.69),6055.205218,6541.412216,9534.277149,1089.936939
213l,9/7/1997,minto8K(382.89),6055.208166,6597.883807,11591.80872,1089.93747
213l,4/29/1998,minto8K(382.69),6055.209632,6458.491101,18281.44662,1089.937734
213l,5/20/1999,minto8K(382.09),6055.208166,6519.291364,8003.436376,1089.93747
213l,4/4/2000,minto8K(381.69),6055.207045,6468.321289,6746.386403,1089.937268
213l,2/13/2008,minto8K(381.59),5702.924186,6133.252625,6799.979787,627.3216604
213l,4/12/2008,minto8K(381.89),6055.207045,6511.643905,6686.524907,666.072775
