Date:Area.High:Volume.High:Area.Fluc:Volume.Fluc:Area.Low:Volume.Low:Volume.x:Volume.y:Total_Site_Vol
1991-09-27:1,096:165  ±  44:10,719:2,935 ± 429:NA:NA ± NA:NA:NA:NA
1996-02-20:1,074:209  ±  43:11,083:3,212 ± 443:12,825:42,312 ± 2,308:45,734 ± 2,795:46,023 ± 4,045:91,757 ± 6,840
1996-04-20:6,123:3440  ±  245:4,166:4,643 ± 167:14,680:13,424 ± 2,642:21,507 ± 3,054:NA:NA ± NA
1996-09-18:5,873:3477  ±  235:3,855:3,676 ± 154:15,256:22,105 ± 2,746:29,258 ± 3,135:16,527 ± 4,057:45,785 ± 7,192
1997-02-18:5,856:3458  ±  234:3,989:3,681 ± 160:15,097:38,602 ± 2,718:45,741 ± 3,111:30,352 ± 4,057:76,093 ± 7,168
1997-04-25:5,866:3391  ±  235:6,037:5,273 ± 241:13,080:34,594 ± 2,354:43,258 ± 2,830:17,282 ± 4,057:60,540 ± 6,887
1997-08-29:5,734:3364  ±  229:5,395:4,329 ± 216:13,852:33,877 ± 2,493:41,570 ± 2,939:33,207 ± 4,055:74,777 ± 6,994
1997-11-11:5,614:3270  ±  225:5,114:4,638 ± 205:NA:NA ± NA:NA:NA:NA
1998-04-19:5,638:3298  ±  226:4,109:3,763 ± 164:15,222:39,962 ± 2,740:47,024 ± 3,130:39,938 ± 3,952:86,962 ± 7,082
1999-05-10:5,582:3294  ±  223:5,115:3,816 ± 205:14,247:35,762 ± 2,564:42,872 ± 2,992:43,772 ± 3,986:86,645 ± 6,978
2000-03-24:5,562:3272  ±  222:4,832:4,141 ± 193:14,552:38,989 ± 2,619:46,402 ± 3,035:45,361 ± 4,057:91,764 ± 7,092
2000-06-11:5,563:3276  ±  223:5,633:4,538 ± 225:NA:NA ± NA:NA:NA:NA
2000-08-25:5,480:3259  ±  219:5,589:4,460 ± 224:13,711:47,106 ± 2,468:54,826 ± 2,911:45,782 ± 3,958:100,608 ± 6,869
2000-09-14:5,658:3282  ±  226:5,635:4,987 ± 225:13,506:41,836 ± 2,431:50,105 ± 2,883:44,064 ± 3,806:94,169 ± 6,689
2001-10-09:5,557:3188  ±  222:5,625:4,367 ± 225:NA:NA ± NA:NA:NA:NA
2002-05-05:5,510:3122  ±  220:5,563:4,320 ± 223:13,756:43,341 ± 1,513:50,782 ± 1,956:48,215 ± 2,449:98,998 ± 4,405
2002-09-25:5,677:3196  ±  227:5,838:4,693 ± 234:NA:NA ± NA:NA:NA:NA
2003-05-01:5,564:3226  ±  223:6,155:4,958 ± 246:NA:NA ± NA:NA:NA:NA
2003-09-25:5,548:3097  ±  222:6,536:5,213 ± 261:NA:NA ± NA:NA:NA:NA
2004-06-05:5,460:3077  ±  218:5,688:4,434 ± 228:13,768:41,535 ± 1,514:49,046 ± 1,960:49,165 ± 2,385:98,211 ± 4,345
2004-11-18:5,553:3096  ±  222:6,565:4,771 ± 263:12,837:44,749 ± 1,412:52,616 ± 1,897:51,052 ± 2,476:103,668 ± 4,373
2004-12-08:6,111:3609  ±  244:4,391:4,719 ± 176:14,423:30,284 ± 1,587:38,612 ± 2,007:42,169 ± 2,424:80,781 ± 4,431
2005-05-12:6,035:3528  ±  241:4,636:4,578 ± 185:NA:NA ± NA:NA:NA:NA
2006-10-12:5,706:3138  ±  228:6,610:5,096 ± 264:NA:NA ± NA:NA:NA:NA
2007-10-18:5,882:3336  ±  235:7,644:5,997 ± 306:NA:NA ± NA:NA:NA:NA
2008-02-08:5,909:3359  ±  236:8,315:6,268 ± 333:10,760:49,127 ± 1,184:58,753 ± 1,753:56,063 ± 2,480:114,816 ± 4,233
2008-04-02:6,573:3894  ±  263:4,387:5,707 ± 175:14,024:32,719 ± 1,543:42,321 ± 1,981:48,602 ± 2,476:90,923 ± 4,457
2008-05-21:6,545:4038  ±  262:4,512:5,620 ± 180:NA:NA ± NA:NA:NA:NA
2008-10-16:6,472:3756  ±  259:5,536:5,833 ± 221:NA:NA ± NA:NA:NA:NA
2009-10-15:6,516:3789  ±  261:6,465:6,142 ± 259:NA:NA ± NA:NA:NA:NA
2011-10-10:6,618:3900  ±  265:4,619:5,740 ± 185:NA:NA ± NA:NA:NA:NA
2012-10-08:6,618:3904  ±  265:3,829:5,253 ± 153:NA:NA ± NA:NA:NA:NA
2013-09-26:6,716:3949  ±  269:3,652:5,250 ± 146:NA:NA ± NA:NA:NA:NA
2014-09-29:7,005:4256  ±  280:3,471:5,391 ± 139:NA:NA ± NA:NA:NA:NA
2015-09-28:7,185:4351  ±  287:3,768:5,672 ± 151:NA:NA ± NA:NA:NA:NA
