Date:Volume.x:Volume.y:Total_Site_Vol
2008-02-05:36,901 ± 3,326:8,683 ± 1,976:45,584 ± 5,302
2008-03-31:38,569 ± 3,320:6,964 ± 1,983:45,533 ± 5,303
