Site,Date,Plane_Height,Area_2D,Area_3D,Volume
068r,19980421,8kto25k,2655.90644249,2706.72394924,2974.50466834
068r,19980421,above786.92,4748.98399681,4835.47357491,4158.52790369
068r,19980421,above787.02,4561.21108732,4645.15166866,3949.60477376
068r,19980421,above787.12,4359.81349622,4441.11742036,3754.29017915
068r,19980421,above787.22,4181.85095143,4260.36993199,3571.86090379
068r,19980421,above787.32,4022.01813802,4097.66303532,3397.46843487
068r,19980421,above787.42,3861.19944617,3933.96819364,3226.01877902
068r,19980421,above787.52,3698.5394418,3768.46286219,3051.93431798
068r,19980421,above787.62,3543.21799783,3610.22757824,2867.57277737
068r,19980421,above787.72,3397.27624972,3461.30499895,2663.37071903
068r,19980421,above787.82,3256.23546295,3317.19180969,2442.3459415
068r,19980421,above787.92,3121.25700678,3178.78415455,2218.16756182
068r,19980421,above788.02,2955.11793925,3008.68953109,1994.04167799
068r,19980421,above788.12,2697.22806451,2746.53914342,1773.93508337
068r,19980421,above788.22,2474.04495395,2518.9510478,1561.41160413
068r,19980421,above788.32,2320.20667505,2360.09086785,1347.52814473
068r,19980421,above788.42,2032.76472832,2067.41306198,1145.4732844
068r,19980421,above788.52,1758.12159757,1787.9405026,965.519080779
068r,19980421,above788.62,1531.54669878,1557.58780035,808.904005252
068r,19980421,above788.72,1384.97367687,1407.87088608,667.656726514
068r,19980421,above788.82,1232.55338965,1252.72262872,539.045956596
068r,19980421,above788.92,1048.69615249,1066.29307752,425.992695457
068r,19980421,above789.02,854.542698254,869.674619507,331.193722999
068r,19980421,above789.12,674.446669718,687.253342987,254.864392899
