Site,Date,Plane_Height,Area_2D,Area_3D,Volume
068r,19931013,8kto25k,5392.31127769,5463.40527117,2415.19669165
068r,19931013,above786.92,5750.90597375,5830.68780113,2481.83327801
068r,19931013,above787.02,5450.07034741,5525.46066736,2182.51083248
068r,19931013,above787.12,5181.92535678,5252.51129965,1905.39451197
068r,19931013,above787.22,4819.98938918,4885.08046704,1653.9587677
068r,19931013,above787.32,4524.59400609,4583.80137541,1426.6009332
068r,19931013,above787.42,4234.80726063,4287.97401138,1215.21467018
068r,19931013,above787.52,3942.77945856,3989.69155956,1014.00339167
068r,19931013,above787.62,3599.10726643,3639.71294199,818.26808227
068r,19931013,above787.72,3274.61348281,3309.00801619,619.494546631
068r,19931013,above787.82,2833.12977407,2861.36892407,425.511835714
068r,19931013,above787.92,2001.32091373,2023.84202016,276.514417203
068r,19931013,above788.02,1385.55518938,1403.3658391,191.668806327
068r,19931013,above788.12,915.501497024,930.437839599,145.848554976
068r,19931013,above788.22,667.10196177,679.750983711,112.744490075
068r,19931013,above788.32,467.152440657,477.52390322,85.038401383
068r,19931013,above788.42,338.961377374,347.251888458,62.3990513165
068r,19931013,above788.52,259.021544412,265.414125247,43.0386299033
068r,19931013,above788.62,192.935379237,197.640303609,26.7385340069
068r,19931013,above788.72,130.117424035,133.444949757,14.0216561911
068r,19931013,above788.82,45.6210074232,47.980097747,7.01088182193
068r,19931013,above788.92,23.9456465495,25.6914221613,4.36047478533
068r,19931013,above789.02,15.5122439044,16.7819217738,2.43358839358
