Site,Date,Plane_Height,Area_2D,Area_3D,Volume
m006r,20011102,8kto25k,4044.69747925,4079.63286595,1316.29198296
m006r,20011102,above927.67,4506.64471383,4561.94764611,1426.17267106
m006r,20011102,above927.77,4158.52522053,4212.65092337,1303.21219201
m006r,20011102,above927.87,3944.64595476,3996.77489244,1181.05107726
m006r,20011102,above927.97,3764.04186258,3813.97826295,1042.7872179
m006r,20011102,above928.07,3594.56889967,3642.31973155,883.024823164
m006r,20011102,above928.17,3402.25620071,3447.8632447,702.542152018
m006r,20011102,above928.27,3041.08694258,3084.45753538,521.847406808
m006r,20011102,above928.37,2358.41531676,2399.75834233,376.388400121
m006r,20011102,above928.47,1656.09112797,1695.66423876,293.243281034
m006r,20011102,above928.57,1200.24774827,1237.8927185,260.551470256
m006r,20011102,above928.67,1069.14738098,1104.71133145,238.679182829
m006r,20011102,above928.77,965.649511636,999.049430126,217.725293626
m006r,20011102,above928.87,872.811255036,904.069744126,198.094922335
m006r,20011102,above928.97,784.251418686,813.37250794,179.88844077
m006r,20011102,above929.07,704.796659847,731.815224195,162.832182351
m006r,20011102,above929.17,632.098144107,657.167664222,146.938469976
m006r,20011102,above929.27,566.252673904,589.465071523,131.942053535
m006r,20011102,above929.37,501.804913665,523.326180923,118.215192004
m006r,20011102,above929.47,445.82095403,465.695096291,106.583110684
m006r,20011102,above929.57,388.828566252,407.020466834,97.1155451431
m006r,20011102,above929.67,341.124343727,357.655307474,90.3425246874
m006r,20011102,above929.77,306.573031208,321.511102898,85.0416465944
m006r,20011102,above929.87,279.614672667,292.918523716,80.011383651
m006r,20011102,above929.97,255.447889377,267.154138768,74.6325378426
m006r,20011102,above930.07,233.628428797,243.789537122,68.695471598
m006r,20011102,above930.17,213.613210185,222.313796292,62.3552388323
m006r,20011102,above930.27,193.955108675,201.328677294,56.2375324756
m006r,20011102,above930.37,170.656581482,176.867912845,50.8525075185
m006r,20011102,above930.47,152.037059691,157.354186207,46.5761556999
m006r,20011102,above930.57,135.834598464,140.411162297,42.9540870427
m006r,20011102,above930.67,120.466073453,124.395877124,39.765755623
m006r,20011102,above930.77,104.769117206,108.166558946,36.9470381745
m006r,20011102,above930.87,94.0875207967,97.0477280872,34.0892438078
m006r,20011102,above930.97,83.6386440479,86.2063924384,30.8014087211
m006r,20011102,above931.07,71.3350728445,73.5545457415,26.3574304312
m006r,20011102,above931.17,59.7887051404,61.6683886261,20.8505567407
m006r,20011102,above931.27,51.1082262709,52.6215878326,15.3532112264
