Site,Date,Plane_Height,Area_2D,Area_3D,Volume
m006r,19970420,8kto25k,3731.67428156,3761.74387105,1138.67896975
m006r,19970420,above927.67,4223.90315445,4278.59294542,1300.72729546
m006r,19970420,above927.77,4049.61997587,4102.96471271,1195.83422997
m006r,19970420,above927.87,3842.6479587,3894.67348804,1081.10884473
m006r,19970420,above927.97,3593.19359338,3643.8646734,954.720006483
m006r,19970420,above928.07,3345.64079383,3394.95165477,813.898684446
m006r,19970420,above928.17,2983.5703046,3031.2504233,664.211469613
m006r,19970420,above928.27,2508.38419083,2553.97176979,529.806041689
m006r,19970420,above928.37,1901.44380797,1944.90060064,433.163770587
m006r,19970420,above928.47,1442.07792334,1483.51095808,385.152856475
m006r,19970420,above928.57,1212.81909057,1252.27363882,354.620698078
m006r,19970420,above928.67,1083.50830521,1121.14696176,329.617800837
m006r,19970420,above928.77,992.442725959,1028.29185316,304.861460629
m006r,19970420,above928.87,908.245565452,942.246134693,280.359617977
m006r,19970420,above928.97,828.331625032,860.500001141,256.398372074
m006r,19970420,above929.07,752.052977313,782.482111859,233.125358205
m006r,19970420,above929.17,680.859905914,709.623066764,210.996192085
m006r,19970420,above929.27,605.680281481,632.955935513,190.654412067
m006r,19970420,above929.37,532.939226207,558.786159953,172.868138857
m006r,19970420,above929.47,476.652867688,500.7239345,157.703082875
m006r,19970420,above929.57,431.163617909,453.259164947,144.282757573
m006r,19970420,above929.67,393.280422691,413.231728273,132.32961184
m006r,19970420,above929.77,360.836654479,378.537663834,121.305633887
m006r,19970420,above929.87,334.7218713,350.158179081,110.58011706
m006r,19970420,above929.97,308.546893093,321.811754153,99.609229109
m006r,19970420,above930.07,279.311268254,290.627680957,88.6027705438
m006r,19970420,above930.17,249.087657854,258.658238959,78.1221453895
m006r,19970420,above930.27,220.381641513,228.390993255,68.927846189
m006r,19970420,above930.37,193.296953861,199.93674087,61.1678110131
m006r,19970420,above930.47,170.9575918,176.474341223,54.8448507397
m006r,19970420,above930.57,154.940837736,159.573941318,49.321786833
m006r,19970420,above930.67,139.851668364,143.7770936,44.1992588529
m006r,19970420,above930.77,125.391645194,128.695857873,39.3773015275
m006r,19970420,above930.87,110.488172931,113.215185182,34.6616789182
m006r,19970420,above930.97,97.3843862688,99.5766660423,29.8801935534
m006r,19970420,above931.07,86.073700738,87.7894057513,24.0302040956
m006r,19970420,above931.17,72.5020256303,73.770409691,17.1262646733
m006r,19970420,above931.27,55.586097407,56.4543777695,10.7193362519
