Site,Date,Plane_Height,Area_2D,Area_3D,Volume
m006r,20160907,8kto25k,4380.20001296,4413.12155678,2347.11181509
m006r,20160907,above927.67,4957.77844658,5004.38098871,2480.14913316
m006r,20160907,above927.77,4631.76682611,4676.81445526,2311.62035822
m006r,20160907,above927.87,4370.16271634,4413.5507357,2144.18879527
m006r,20160907,above927.97,4144.03984726,4185.73453853,1965.81967823
m006r,20160907,above928.07,3940.8076964,3980.8081937,1769.68084913
m006r,20160907,above928.17,3742.87294389,3781.20235421,1555.61199793
m006r,20160907,above928.27,3544.0687425,3580.79787451,1334.29778159
m006r,20160907,above928.37,3326.24676451,3361.39629462,1118.89850627
m006r,20160907,above928.47,2957.55417327,2990.80329654,920.270987326
m006r,20160907,above928.57,2518.8662873,2550.07347642,749.051894741
m006r,20160907,above928.67,2155.01667533,2184.11525622,607.154110692
m006r,20160907,above928.77,1810.1856162,1837.14589259,490.344446139
m006r,20160907,above928.87,1548.12731437,1572.88999687,394.745158668
m006r,20160907,above928.97,1303.86830137,1326.46194662,317.037663365
m006r,20160907,above929.07,1080.12557723,1100.66451932,255.018054942
m006r,20160907,above929.17,861.650626032,880.200070625,209.044586127
m006r,20160907,above929.27,705.962477481,722.624641004,176.426160698
m006r,20160907,above929.37,625.74986484,640.634420033,149.763090619
m006r,20160907,above929.47,558.024630898,571.194594642,126.322512724
m006r,20160907,above929.57,496.175561119,507.704075644,105.988145407
m006r,20160907,above929.67,436.923693589,446.955341934,88.9794189567
m006r,20160907,above929.77,378.030397022,386.733590449,75.2046982616
m006r,20160907,above929.87,326.667544352,334.189781982,64.3783757769
m006r,20160907,above929.97,284.858345745,291.276674088,55.1575674834
m006r,20160907,above930.07,242.224759273,247.625456852,47.3307103318
m006r,20160907,above930.17,197.589016068,202.123469637,41.450523607
m006r,20160907,above930.27,171.656083962,175.543258832,37.5468163981
m006r,20160907,above930.37,158.38904209,161.756116481,33.9863053261
m006r,20160907,above930.47,145.455128215,148.38275732,30.6007760566
m006r,20160907,above930.57,131.594932068,134.119804417,27.5085010546
m006r,20160907,above930.67,117.835274943,119.985782267,24.6637371051
m006r,20160907,above930.77,103.434647939,105.243990578,22.0152625142
m006r,20160907,above930.87,88.2438493499,89.7327721371,19.5132336585
m006r,20160907,above930.97,73.5208897078,74.6831582561,17.0157732171
m006r,20160907,above931.07,59.8046006332,60.6544107833,13.6766963252
m006r,20160907,above931.17,46.223477895,46.8140539825,9.39613858325
m006r,20160907,above931.27,29.9424921445,30.365609931,5.67850784677
