Site,Date,Plane_Height,Area_2D,Area_3D,Volume
m006r,20000809,8kto25k,4337.28649304,4360.48013166,1533.68291582
m006r,20000809,above927.67,4797.54488353,4839.71105448,1652.65821147
m006r,20000809,above927.77,4620.28801767,4661.14640163,1486.17228373
m006r,20000809,above927.87,4373.48620973,4412.88540282,1311.4293704
m006r,20000809,above927.97,4009.00298447,4047.19602128,1134.44177076
m006r,20000809,above928.07,3696.4800439,3733.53442811,950.72213015
m006r,20000809,above928.17,3371.00605493,3406.9370898,760.918216491
m006r,20000809,above928.27,2874.96606841,2909.60483666,583.48326732
m006r,20000809,above928.37,2334.68476729,2367.85476116,445.283184394
m006r,20000809,above928.47,1813.21989251,1844.85639122,348.808113919
m006r,20000809,above928.57,1298.74519259,1328.95612034,288.899933346
m006r,20000809,above928.67,1058.21085397,1087.16756926,258.370207732
m006r,20000809,above928.77,933.067962269,960.795933872,234.401431797
m006r,20000809,above928.87,839.898761796,866.327433205,213.163183186
m006r,20000809,above928.97,762.707777592,787.831374416,193.21904308
m006r,20000809,above929.07,687.143104582,710.877804152,174.277200751
m006r,20000809,above929.17,617.806952815,640.148223573,156.932336949
m006r,20000809,above929.27,555.027313856,576.022206436,141.217846
m006r,20000809,above929.37,496.5701828,516.33640953,127.434392907
m006r,20000809,above929.47,445.595701479,464.234013762,115.629673076
m006r,20000809,above929.57,398.03295846,415.52078098,105.750333794
m006r,20000809,above929.67,355.556271207,371.777779418,97.78750573
m006r,20000809,above929.77,320.360449777,335.255807254,91.0070928878
m006r,20000809,above929.87,284.004934595,297.462113756,85.0958252162
m006r,20000809,above929.97,255.488761319,267.447789665,79.5272512649
m006r,20000809,above930.07,231.035588181,241.492211175,73.7160934697
m006r,20000809,above930.17,208.526577387,217.525121997,67.7613007689
m006r,20000809,above930.27,186.68916094,194.445793077,62.2731574367
m006r,20000809,above930.37,166.233453663,172.981179049,57.5439515259
m006r,20000809,above930.47,147.932642748,153.884447259,53.6663385672
m006r,20000809,above930.57,131.627997835,136.88947065,50.4815400808
m006r,20000809,above930.67,120.193114032,124.893873328,47.5710142983
m006r,20000809,above930.77,111.737707902,115.929938004,44.4056654593
m006r,20000809,above930.87,103.355174376,107.044634803,40.7392206564
m006r,20000809,above930.97,94.1299351644,97.3336188444,36.4683158399
m006r,20000809,above931.07,84.6286257862,87.3507685237,30.8507346506
m006r,20000809,above931.17,75.3731100065,77.6168910854,23.8725447347
m006r,20000809,above931.27,64.1939431649,65.9383149918,16.9151175521
