Site,Date,Plane_Height,Area_2D,Area_3D,Volume
m006r,20140613,8kto25k,4069.3913125,4110.93387916,2110.08540155
m006r,20140613,above927.67,4611.90414237,4668.12314087,2233.78412142
m006r,20140613,above927.77,4409.38733579,4463.98725549,2093.14540915
m006r,20140613,above927.87,4213.5677103,4266.42423263,1944.35289561
m006r,20140613,above927.97,4022.82084205,4073.85539928,1779.4717556
m006r,20140613,above928.07,3828.97098382,3877.86901084,1594.74699733
m006r,20140613,above928.17,3596.61453299,3643.33727775,1393.10186033
m006r,20140613,above928.27,3361.11671948,3405.62986297,1188.02914305
m006r,20140613,above928.37,3057.31499373,3099.36014371,994.321420283
m006r,20140613,above928.47,2672.96897874,2712.10392385,824.578673281
m006r,20140613,above928.57,2321.77488884,2357.92829194,678.132497411
m006r,20140613,above928.67,1975.32343305,2008.4286927,553.150501057
m006r,20140613,above928.77,1682.84928778,1712.9284772,452.113420712
m006r,20140613,above928.87,1456.59845525,1483.66226457,367.624696168
m006r,20140613,above928.97,1253.20417761,1277.39299132,296.627805853
m006r,20140613,above929.07,1068.06072279,1089.65980263,238.169698168
m006r,20140613,above929.17,869.246675141,888.589406633,191.562175681
m006r,20140613,above929.27,666.611975431,684.063383357,160.991239689
m006r,20140613,above929.37,589.576774131,605.373525798,137.917699809
m006r,20140613,above929.47,523.425071425,537.624040355,118.028498797
m006r,20140613,above929.57,463.050394947,475.678493571,101.089636626
m006r,20140613,above929.67,403.224526381,414.342012473,87.4218003155
m006r,20140613,above929.77,353.104288305,362.756900911,76.672842435
m006r,20140613,above929.87,309.546441558,317.797572889,67.8959932562
m006r,20140613,above929.97,273.461877446,280.417049188,60.1338178747
m006r,20140613,above930.07,239.245319475,245.018444802,52.9862701724
m006r,20140613,above930.17,205.503141561,210.221556091,46.8251660318
m006r,20140613,above930.27,179.409851035,183.378400258,41.9176266671
m006r,20140613,above930.37,160.749632158,164.159138658,37.9241775262
m006r,20140613,above930.47,147.471938506,150.422257781,34.358862159
m006r,20140613,above930.57,135.332959262,137.864752594,30.9804505065
m006r,20140613,above930.67,122.455369569,124.608457947,27.6888472024
m006r,20140613,above930.77,109.526600911,111.327154456,24.5154856843
m006r,20140613,above930.87,96.2470741945,97.711494559,21.3162747578
m006r,20140613,above930.97,81.0329097148,82.1812318281,18.037138478
m006r,20140613,above931.07,65.4773071491,66.3275844505,14.031379261
m006r,20140613,above931.17,50.7124637474,51.3042618802,9.27055204348
m006r,20140613,above931.27,36.6916505446,37.066746319,4.93061991832
