Site,Date,Plane_Height,Area_2D,Area_3D,Volume
m006r,20090923,8kto25k,3769.12839119,3806.07570525,1616.13305266
m006r,20090923,above927.67,4267.60819852,4322.658379,1740.06585031
m006r,20090923,above927.77,4008.21686156,4061.72702744,1637.16837936
m006r,20090923,above927.87,3790.83095984,3842.68716578,1529.96817053
m006r,20090923,above927.97,3618.39720108,3668.46397806,1406.80736728
m006r,20090923,above928.07,3459.76809625,3508.01128413,1260.99773693
m006r,20090923,above928.17,3301.55354731,3347.97828413,1093.03157586
m006r,20090923,above928.27,3119.85383905,3164.43814204,914.397392063
m006r,20090923,above928.37,2777.90830889,2820.19951895,746.495181959
m006r,20090923,above928.47,2469.54148938,2509.20377587,601.27627847
m006r,20090923,above928.57,2096.40380413,2133.50338066,475.163159761
m006r,20090923,above928.67,1691.2847694,1725.95210832,377.463341267
m006r,20090923,above928.77,1382.33794693,1414.52379321,305.393519442
m006r,20090923,above928.87,1117.3616354,1147.12356676,253.100631409
m006r,20090923,above928.97,902.830730507,930.311225793,217.42415833
m006r,20090923,above929.07,752.48295818,777.827391101,193.516458874
m006r,20090923,above929.17,679.575744857,702.894804598,172.893448374
m006r,20090923,above929.27,612.044257147,633.373738935,153.182962505
m006r,20090923,above929.37,543.884594205,563.302204112,135.015169683
m006r,20090923,above929.47,480.164742106,497.711698066,119.572883167
m006r,20090923,above929.57,424.205545604,439.928988939,106.736452357
m006r,20090923,above929.67,373.685802788,387.674170739,96.5539532193
m006r,20090923,above929.77,329.272448366,341.595136758,88.4546107056
m006r,20090923,above929.87,294.216601835,304.979710603,81.6080134739
m006r,20090923,above929.97,263.154432573,272.406903198,75.1206633064
m006r,20090923,above930.07,234.636473354,242.434705146,68.7427533697
m006r,20090923,above930.17,209.426803123,215.946975111,62.5746989425
m006r,20090923,above930.27,186.352105415,191.889570025,57.0771987917
m006r,20090923,above930.37,166.231243144,170.959237453,52.3795114938
m006r,20090923,above930.47,147.51649698,151.563968533,48.5309297893
m006r,20090923,above930.57,131.595638783,135.115319644,45.4104061923
m006r,20090923,above930.67,118.346689781,121.414137479,42.5542710062
m006r,20090923,above930.77,108.777560642,111.419563973,39.6405244851
m006r,20090923,above930.87,99.8612197073,102.08478413,36.2986125335
m006r,20090923,above930.97,91.0835887241,92.9018421007,32.3534228396
m006r,20090923,above931.07,81.6814342863,83.12482316,27.0269172096
m006r,20090923,above931.17,69.8409681122,70.9636247805,20.4487941371
m006r,20090923,above931.27,51.6711762899,52.54541744,14.3947436438
