Site,Date,Plane_Height,Area_2D,Area_3D,Volume
m006r,19910726,8kto25k,3459.77462242,3484.84094648,901.038968427
m006r,19910726,above927.67,4063.9646025,4101.17705614,1134.6134027
m006r,19910726,above927.77,3833.10135032,3869.31284258,1049.64743751
m006r,19910726,above927.87,3532.58654237,3567.68474432,963.533641045
m006r,19910726,above927.97,3213.73068554,3247.65837752,872.795157382
m006r,19910726,above928.07,2823.75103144,2856.39034497,778.286085407
m006r,19910726,above928.17,2322.19974851,2353.27542208,689.770950038
m006r,19910726,above928.27,1877.47928592,1906.7899046,622.678272015
m006r,19910726,above928.37,1597.32700044,1624.97438377,580.725430446
m006r,19910726,above928.47,1442.13854344,1468.17248994,545.808723569
m006r,19910726,above928.57,1318.82415402,1343.35602405,511.186387021
m006r,19910726,above928.67,1207.70358326,1230.69023192,475.949994791
m006r,19910726,above928.77,1110.06876431,1131.45201481,440.905187411
m006r,19910726,above928.87,1023.00694724,1042.76532904,406.521405703
m006r,19910726,above928.97,937.218911421,955.374587563,373.105777391
m006r,19910726,above929.07,854.580833318,871.223872957,340.927750933
m006r,19910726,above929.17,781.727052277,797.012249775,309.9769884
m006r,19910726,above929.27,711.766754181,725.802471325,280.211957664
m006r,19910726,above929.37,646.710381174,659.606807728,251.962569164
m006r,19910726,above929.47,587.096451015,598.928337975,226.024768567
m006r,19910726,above929.57,535.457301333,546.28003818,202.2996076
m006r,19910726,above929.67,490.373521278,500.201346753,180.675782824
m006r,19910726,above929.77,440.465705979,449.250280705,161.006378389
m006r,19910726,above929.87,397.492229185,405.172100362,143.41773946
m006r,19910726,above929.97,359.627371353,366.159745789,126.989900136
m006r,19910726,above930.07,324.812780265,330.220863671,111.270952619
m006r,19910726,above930.17,291.277952017,295.617059414,96.4928217359
m006r,19910726,above930.27,260.458174867,263.854653604,83.2046801746
m006r,19910726,above930.37,237.118166409,239.838511221,71.3414137972
m006r,19910726,above930.47,220.433838322,222.583361197,60.3138306028
m006r,19910726,above930.57,203.675471537,205.342807261,49.8574358852
m006r,19910726,above930.67,187.934803072,189.19333011,39.9198768106
m006r,19910726,above930.77,168.881545921,169.798493064,30.4648965015
m006r,19910726,above930.87,146.057072379,146.695185317,21.7651138254
m006r,19910726,above930.97,116.720765085,117.149412809,14.1639219328
m006r,19910726,above931.07,75.9620496599,76.2528092771,7.60704564518
m006r,19910726,above931.17,38.3894608765,38.5584557931,3.10009501811
m006r,19910726,above931.27,13.0712767993,13.1429116505,0.65042481027
