Site,Date,Plane_Height,Area_2D,Area_3D,Volume
m006r,20081010,8kto25k,3828.11288301,3865.62071901,1512.46116865
m006r,20081010,above927.67,4300.25875472,4357.24615965,1621.76940018
m006r,20081010,above927.77,4066.57350695,4121.73162979,1513.82950912
m006r,20081010,above927.87,3845.43735606,3898.74558474,1400.5537379
m006r,20081010,above927.97,3639.58547007,3691.06713907,1273.3116713
m006r,20081010,above928.07,3442.23427393,3491.88770146,1127.19056043
m006r,20081010,above928.17,3254.61771817,3302.45694944,962.464389466
m006r,20081010,above928.27,3041.26064294,3087.11650556,789.75132491
m006r,20081010,above928.37,2675.79411062,2719.2310474,631.09627035
m006r,20081010,above928.47,2286.72834728,2327.59447915,499.978765603
m006r,20081010,above928.57,1861.24224387,1899.52630602,395.986857245
m006r,20081010,above928.67,1508.73885718,1544.40220937,319.074991462
m006r,20081010,above928.77,1247.93281649,1281.06114301,262.381069679
m006r,20081010,above928.87,1035.13703461,1065.93043425,220.780847027
m006r,20081010,above928.97,870.294536675,898.930182618,190.200676108
m006r,20081010,above929.07,724.917574338,751.497118689,167.90901994
m006r,20081010,above929.17,649.001380604,673.61049723,150.370813044
m006r,20081010,above929.27,582.122193797,604.774741968,133.670208079
m006r,20081010,above929.37,515.141491051,535.939216662,118.470039544
m006r,20081010,above929.47,455.146949984,474.047257196,105.719114919
m006r,20081010,above929.57,404.024102121,421.017416407,95.1462899318
m006r,20081010,above929.67,358.502555415,373.657978052,86.6959918982
m006r,20081010,above929.77,317.160082083,330.561256001,79.9400671045
m006r,20081010,above929.87,283.593953491,295.414081698,74.1980591719
m006r,20081010,above929.97,252.746706894,263.047536381,68.7725884175
m006r,20081010,above930.07,225.44979235,234.249383603,63.3842767986
m006r,20081010,above930.17,201.662039283,209.120516481,58.0611220188
m006r,20081010,above930.27,180.179574743,186.576934059,53.2703961286
m006r,20081010,above930.37,160.833223157,166.339406842,49.1407762661
m006r,20081010,above930.47,142.349798888,147.113878167,45.8119482373
m006r,20081010,above930.57,125.865759845,130.059458149,43.2277611835
m006r,20081010,above930.67,112.959172414,116.655391285,40.9450827946
m006r,20081010,above930.77,103.521845837,106.752806497,38.5717599244
m006r,20081010,above930.87,95.1319824926,97.9138386318,35.7288787471
m006r,20081010,above930.97,86.98121027,89.3288152439,32.2286671442
m006r,20081010,above931.07,78.7773145304,80.7057786758,27.2589369409
m006r,20081010,above931.17,69.4181065935,70.9589145097,20.8635606506
m006r,20081010,above931.27,57.3863359217,58.5698310545,14.5538354757
