Site,Date,Plane_Height,Area_2D,Area_3D,Volume
m006r,19931117,8kto25k,3358.96908308,3397.2281966,921.886444421
m006r,19931117,above927.67,3932.33563213,3992.09238461,1127.97641509
m006r,19931117,above927.77,3670.83609969,3729.84580251,1058.16622804
m006r,19931117,above927.87,3461.39099784,3519.24560296,984.260003579
m006r,19931117,above927.97,3225.63242672,3281.81738627,896.71265831
m006r,19931117,above928.07,2834.73331512,2888.72562716,799.424520048
m006r,19931117,above928.17,2343.28441105,2394.77939216,712.147376141
m006r,19931117,above928.27,2034.14368918,2082.6791882,636.832871393
m006r,19931117,above928.37,1819.5138253,1864.87484414,573.832121612
m006r,19931117,above928.47,1631.99650229,1674.30545613,518.054556125
m006r,19931117,above928.57,1421.22695984,1460.88769636,468.447201103
m006r,19931117,above928.67,1228.42864702,1265.94080381,427.76147042
m006r,19931117,above928.77,1092.06058829,1127.67755681,392.940836123
m006r,19931117,above928.87,993.087612767,1026.74931892,361.107057013
m006r,19931117,above928.97,906.329109548,937.892525252,330.758050831
m006r,19931117,above929.07,823.685540466,853.146500299,301.677227676
m006r,19931117,above929.17,750.528508225,777.79870314,273.809919307
m006r,19931117,above929.27,679.399269275,704.449293085,247.202318964
m006r,19931117,above929.37,614.002774201,636.951367573,222.24995454
m006r,19931117,above929.47,556.861519819,577.745883676,199.45580289
m006r,19931117,above929.57,505.288468328,524.177435534,178.718807392
m006r,19931117,above929.67,457.552914049,474.545100753,160.24395264
m006r,19931117,above929.77,413.791626256,429.018667036,143.712442829
m006r,19931117,above929.87,375.333976147,388.899101032,128.538797191
m006r,19931117,above929.97,340.463737497,352.483278615,114.089418072
m006r,19931117,above930.07,305.825738465,316.297142699,100.294510615
m006r,19931117,above930.17,273.845150577,282.729659066,87.344677499
m006r,19931117,above930.27,245.458778458,252.89319791,75.6841919028
m006r,19931117,above930.37,221.136008788,227.250536515,65.304082763
m006r,19931117,above930.47,200.204824041,205.118751169,56.1123917604
m006r,19931117,above930.57,183.618918124,187.46387413,47.7361232281
m006r,19931117,above930.67,169.340934672,172.269324399,39.6874966618
m006r,19931117,above930.77,153.382234577,155.538712812,31.9590270859
m006r,19931117,above930.87,135.473533114,136.966165154,24.6233336243
m006r,19931117,above930.97,112.836938695,113.784824703,17.7258645119
m006r,19931117,above931.07,84.6465422511,85.2100817696,11.1904606725
m006r,19931117,above931.17,52.3132834089,52.596894023,5.47086939764
m006r,19931117,above931.27,25.934799636,26.0336939499,1.68882291684
