Site,Date,Plane_Height,Area_2D,Area_3D,Volume,Errors
225r,11/2/1992,minto8K(372.85),16475.61289,16681.97069,24817.39184,4118.903221
225r,10/26/1993,minto8K(373.15),16455.05061,16596.01651,24687.12382,2961.909109
225r,4/24/1994,minto8K(373.25),15361.51776,15505.08064,25181.10849,2765.073196
225r,12/4/1994,minto8K(373.35),16003.0198,16173.8769,21869.36906,2880.543563
225r,5/12/1995,minto8K(373.35),15878.90819,16055.63979,24999.0782,2858.203474
225r,3/3/1996,minto8K(372.35),16475.61802,16700.96945,21917.71541,2965.611243
225r,5/4/1996,minto8K(371.35),16442.76778,16665.53935,20554.32864,2959.6982
225r,9/28/1996,minto8K(370.65),16292.61933,16523.42136,16114.09882,2932.67148
225r,2/28/1997,minto8K(370.25),16038.02121,16403.27201,6675.390634,2886.843818
225r,5/8/1997,minto8K(370.45),16181.2344,16503.91375,15753.43386,2912.622192
225r,9/7/1997,minto8K(370.15),15772.85346,16069.52946,12139.71266,2839.113622
225r,4/29/1998,minto8K(371.25),15832.95348,16155.91284,16966.18712,2849.931627
225r,5/22/1999,minto8K(371.25),16475.58625,16704.53259,19994.23973,2965.605524
225r,4/4/2000,minto8K(371.55),13889.57797,14115.40157,15194.93521,2500.124035
225r,2/18/2008,minto8K(372.65),16458.68162,16651.26885,26951.72091,1810.454978
225r,4/13/2008,minto8K(370.45),16470.90709,16720.75263,31475.64921,1811.79978
