Site,Date,Plane_Height,Area_2D,Area_3D,Volume
070r,20080405,8kto25k,1314.29042591,1338.72536526,1750.57559429
070r,20080405,above780.8,2901.78408408,2938.79350805,2144.4799502
070r,20080405,above780.9,2787.60383575,2823.62947651,2036.24452337
070r,20080405,above781.0,2696.29214667,2731.20338478,1918.67495266
070r,20080405,above781.1,2598.21530237,2631.94068273,1797.20081685
070r,20080405,above781.2,2508.64465135,2540.94235212,1673.98864623
070r,20080405,above781.3,2430.26604618,2460.7131307,1552.50006215
070r,20080405,above781.4,2367.38101482,2395.53940015,1431.82457452
070r,20080405,above781.5,2307.36906815,2333.11233971,1312.04586744
070r,20080405,above781.6,2222.05263582,2245.51310154,1193.96607446
070r,20080405,above781.7,2135.04692418,2156.39098223,1079.76813149
070r,20080405,above781.8,2068.43211902,2087.6751991,966.803610044
070r,20080405,above781.9,2002.09172832,2019.30524359,855.679534426
070r,20080405,above782.0,1924.26533656,1939.77263533,747.439586063
070r,20080405,above782.1,1834.64619978,1848.97948413,643.252746117
070r,20080405,above782.2,1742.91411562,1756.44229055,543.463029372
070r,20080405,above782.3,1648.48859204,1661.40221874,448.385193792
070r,20080405,above782.4,1541.38604554,1553.74239114,358.87826878
070r,20080405,above782.5,1417.67102695,1429.49487357,276.538516676
070r,20080405,above782.6,1276.75392205,1288.06382158,202.219601062
070r,20080405,above782.7,1066.80875714,1077.58155873,140.935126577
070r,20080405,above782.8,807.144864509,817.245911177,93.7855682593
070r,20080405,above782.9,579.645033361,588.828578216,68.8016761713
070r,20080405,above783.0,468.772804398,476.934964767,51.4518655632
070r,20080405,above783.1,376.393265211,383.550435026,37.5722106572
070r,20080405,above783.2,288.309959065,294.488220836,27.6913758313
070r,20080405,above783.3,217.419180119,222.6755111,21.8042527216
070r,20080405,above783.4,168.069849977,172.646100154,17.6389149484
070r,20080405,above783.5,131.428040645,135.314113017,14.7208399135
070r,20080405,above783.6,101.766442757,104.935963028,12.1006426271
070r,20080405,above783.7,75.6330532972,78.1289536736,9.87826797238
070r,20080405,above783.8,55.4903463588,57.4064971478,8.02806460524
070r,20080405,above783.9,40.5514366548,42.0313269453,6.43743482193
070r,20080405,above784.0,29.6854224191,30.8562736413,5.17322336305
070r,20080405,above784.1,22.4751205828,23.4005965621,4.12278645686
070r,20080405,above784.2,17.3875417379,18.1029904763,3.09835281365
070r,20080405,above784.3,12.8846592984,13.4167496114,2.11098062776
070r,20080405,above784.4,8.81747358802,9.19241857049,1.23232966291
070r,20080405,above784.5,5.33827341126,5.57704678672,0.572962827862
070r,20080405,above784.6,2.49375041255,2.61630377037,0.188359180157
