Site,Date,Plane_Height,Area_2D,Area_3D,Volume
070r,20080210,8kto25k,513.074122643,521.911620235,73.4322875084
070r,20080210,above780.8,1292.08862609,1312.82428703,172.58581877
070r,20080210,above780.9,1292.08862609,1312.82428703,171.683697564
070r,20080210,above781.0,1292.08862609,1312.82428703,170.463917628
070r,20080210,above781.1,1292.08862609,1312.82428703,168.582055703
070r,20080210,above781.2,1291.80079722,1312.53356874,165.295192185
070r,20080210,above781.3,1264.70840756,1285.15568089,160.192241439
070r,20080210,above781.4,1211.82182386,1231.69893644,154.988528814
070r,20080210,above781.5,1157.44124204,1176.76477023,150.46792811
070r,20080210,above781.6,1103.72392187,1122.45775277,146.602138996
070r,20080210,above781.7,1053.07494432,1071.130465,142.596067761
070r,20080210,above781.8,1011.19803849,1028.44125042,137.092933388
070r,20080210,above781.9,975.206325321,991.47931941,130.826055891
070r,20080210,above782.0,935.14163168,950.401406653,124.190570144
070r,20080210,above782.1,892.488428411,906.737301938,117.442636741
070r,20080210,above782.2,848.738705125,862.034085029,110.467153248
070r,20080210,above782.3,805.392183878,817.792348062,103.375283628
070r,20080210,above782.4,761.416024227,772.99580021,96.3797183104
070r,20080210,above782.5,717.25960834,728.091055931,89.3908737474
070r,20080210,above782.6,673.251330246,683.369050328,81.8502970991
070r,20080210,above782.7,628.204533793,637.664948219,73.3112543528
070r,20080210,above782.8,571.392993843,580.210790029,63.2837960675
070r,20080210,above782.9,508.639565256,516.760805856,52.8317375869
070r,20080210,above783.0,434.293614335,441.681429524,42.1808371582
070r,20080210,above783.1,367.960212298,374.489137174,32.0272525721
070r,20080210,above783.2,304.227857064,309.869185828,23.5433471682
070r,20080210,above783.3,247.869853689,252.688321954,16.7123204204
070r,20080210,above783.4,196.348986597,200.40328251,11.3151342556
070r,20080210,above783.5,151.71946374,155.060337836,7.47875014145
070r,20080210,above783.6,115.871675111,118.580579932,4.70259490104
070r,20080210,above783.7,86.609281667,88.7363358212,2.68221053708
070r,20080210,above783.8,62.1295274102,63.7122887459,1.35716068596
070r,20080210,above783.9,42.0269697343,43.1393665959,0.538006610073
070r,20080210,above784.0,25.7537856065,26.4675992578,0.130566995243
070r,20080210,above784.1,15.6488812252,16.0983566103,0.0063141855722
070r,20080210,above784.2,9.65123043066,9.9401064299,-3.19913893998e-05
070r,20080210,above784.3,5.39506282496,5.56148696066,6.98666954499e-05
070r,20080210,above784.4,2.49571222882,2.57308720254,2.891040956e-05
070r,20080210,above784.5,0.655719101975,0.676152583615,2.2498841952e-05
070r,20080210,above784.6,0.0,0.0,0.0
