Site,Date,Plane_Height,Area_2D,Area_3D,Volume
070r,20141001,8kto25k,939.598434773,950.225111899,281.768747682
070r,20141001,above780.8,1835.25265405,1863.34708915,868.406573639
070r,20141001,above780.9,1706.91484754,1734.55210649,860.368478787
070r,20141001,above781.0,1603.16853471,1630.33893243,850.028730462
070r,20141001,above781.1,1536.71961849,1563.35893292,836.114833364
070r,20141001,above781.2,1475.67899099,1501.78080769,817.892521001
070r,20141001,above781.3,1415.25376992,1440.82073003,799.367028157
070r,20141001,above781.4,1357.77632518,1382.79032723,780.695575197
070r,20141001,above781.5,1308.48375972,1332.86505177,762.47654892
070r,20141001,above781.6,1268.54517436,1292.08270782,743.946372642
070r,20141001,above781.7,1232.16281466,1254.72317802,723.636500511
070r,20141001,above781.8,1191.82615073,1213.39714969,700.968206482
070r,20141001,above781.9,1144.23431013,1164.87561413,677.837639891
070r,20141001,above782.0,1086.44979667,1106.32343988,656.142588034
070r,20141001,above782.1,1030.21507626,1049.39583826,635.785570214
070r,20141001,above782.2,976.677525572,995.201930194,616.32226871
070r,20141001,above782.3,925.167417841,943.037561407,597.559141633
070r,20141001,above782.4,876.38719615,893.582920155,579.473961116
070r,20141001,above782.5,829.290051224,845.796315721,561.661952598
070r,20141001,above782.6,785.008191933,800.800904638,543.419460236
070r,20141001,above782.7,741.409829746,756.488316095,524.072259471
070r,20141001,above782.8,699.867900119,714.202665016,502.446000851
070r,20141001,above782.9,658.301143427,671.893248168,478.344984139
070r,20141001,above783.0,618.391187707,631.227245981,451.086316681
070r,20141001,above783.1,579.361183238,591.444748115,421.284738547
070r,20141001,above783.2,541.627678349,552.94094959,390.43043282
070r,20141001,above783.3,504.410825598,514.950017602,358.861583974
070r,20141001,above783.4,467.297046341,477.105835524,327.039990998
070r,20141001,above783.5,428.6252522,437.736120044,295.760918588
070r,20141001,above783.6,390.118419977,398.539453562,265.348201593
070r,20141001,above783.7,353.462861302,361.238257326,236.263555291
070r,20141001,above783.8,321.132548529,328.286659204,208.635451975
070r,20141001,above783.9,292.395873524,298.942494442,182.350049948
070r,20141001,above784.0,267.144661866,273.107090767,157.331965353
070r,20141001,above784.1,243.609142983,249.013657941,133.685310646
070r,20141001,above784.2,220.223455378,225.089167537,111.73042351
070r,20141001,above784.3,190.452970186,194.819404153,91.7895364149
070r,20141001,above784.4,159.110019854,163.005258092,74.8548898593
070r,20141001,above784.5,137.532597267,140.939364674,60.1953991492
070r,20141001,above784.6,118.022467709,120.925651208,47.4573838706
