"Date":"Area.High":"Volume.High":"Area.Fluc":"Volume.Fluc":"Area.Low":"Volume.Low"
1990-10-02:"1,473":"158  ±  59":"7,861":"3,567 ± 314":"NA":"NA ± NA"
1991-07-29:"2,246":"204  ±  90":"7,021":"4,086 ± 281":"NA":"NA ± NA"
1991-10-08:"1,835":"137  ±  73":"7,429":"3,741 ± 297":"NA":"NA ± NA"
1991-11-07:"2,483":"316  ±  99":"6,722":"4,124 ± 269":"NA":"NA ± NA"
1992-11-01:"2,014":"219  ±  81":"7,351":"4,074 ± 294":"4,775":"13,540 ± 1,194"
1993-04-13:"3,902":"612  ±  156":"4,720":"4,370 ± 189":"4,923":"12,150 ± 886"
1993-10-23:"3,714":"629  ±  149":"5,430":"4,659 ± 217":"4,806":"12,796 ± 865"
1994-04-22:"3,997":"680  ±  160":"5,311":"4,546 ± 212":"4,823":"11,532 ± 868"
1994-12-02:"3,892":"693  ±  156":"5,203":"4,445 ± 208":"5,046":"11,356 ± 908"
1995-05-09:"3,831":"667  ±  153":"5,088":"4,374 ± 204":"4,859":"12,928 ± 875"
1996-03-01:"3,741":"616  ±  150":"5,743":"4,726 ± 230":"4,656":"12,155 ± 838"
1996-05-02:"5,596":"4184  ±  224":"2,660":"3,460 ± 106":"5,885":"8,586 ± 1,059"
1996-09-27:"5,350":"4077  ±  214":"3,161":"3,178 ± 126":"5,629":"8,496 ± 1,013"
1997-02-26:"5,222":"3882  ±  209":"2,667":"2,745 ± 107":"6,231":"7,521 ± 1,122"
1997-05-05:"5,192":"3912  ±  208":"2,152":"2,094 ± 86":"6,734":"4,244 ± 1,212"
1997-09-05:"5,029":"3825  ±  201":"2,147":"1,768 ± 86":"6,959":"2,493 ± 1,253"
1997-11-19:"5,101":"3840  ±  204":"2,038":"1,986 ± 82":"NA":"NA ± NA"
1998-04-27:"5,034":"3780  ±  201":"2,475":"1,910 ± 99":"6,631":"4,354 ± 1,194"
1999-05-20:"4,997":"3681  ±  200":"3,315":"2,824 ± 133":"5,828":"9,320 ± 1,049"
2000-04-03:"5,009":"3724  ±  200":"3,024":"2,556 ± 121":"6,107":"6,901 ± 1,099"
2000-06-17:"4,890":"3624  ±  196":"3,074":"2,700 ± 123":"6,025":"8,268 ± 1,085"
2001-10-17:"5,121":"3792  ±  205":"2,765":"2,378 ± 111":"NA":"NA ± NA"
2002-10-05:"5,085":"3857  ±  203":"3,196":"2,703 ± 128":"NA":"NA ± NA"
2003-05-10:"5,096":"3851  ±  204":"3,331":"2,970 ± 133":"NA":"NA ± NA"
2003-10-03:"5,077":"3815  ±  203":"3,585":"3,360 ± 143":"NA":"NA ± NA"
2005-05-21:"5,566":"4477  ±  223":"3,048":"4,490 ± 122":"NA":"NA ± NA"
2006-10-21:"5,525":"4417  ±  221":"3,028":"4,018 ± 121":"NA":"NA ± NA"
2007-10-27:"5,492":"4405  ±  220":"2,999":"3,955 ± 120":"NA":"NA ± NA"
2008-02-16:"5,485":"4411  ±  219":"3,139":"3,982 ± 126":"5,516":"9,035 ± 607"
2008-04-11:"6,063":"5793  ±  243":"2,601":"4,892 ± 104":"5,476":"9,704 ± 602"
2008-05-31:"6,074":"5799  ±  243":"2,543":"4,621 ± 102":"NA":"NA ± NA"
2008-10-24:"5,947":"5636  ±  238":"2,904":"4,575 ± 116":"NA":"NA ± NA"
2009-10-24:"5,853":"5642  ±  234":"2,341":"3,802 ± 94":"NA":"NA ± NA"
2011-10-19:"5,770":"5582  ±  231":"2,466":"4,074 ± 99":"NA":"NA ± NA"
2012-10-17:"5,915":"5839  ±  237":"2,506":"4,006 ± 100":"NA":"NA ± NA"
2013-10-05:"6,254":"6294  ±  250":"2,321":"4,540 ± 93":"NA":"NA ± NA"
2014-10-08:"6,338":"6454  ±  254":"2,002":"4,397 ± 80":"NA":"NA ± NA"
2015-10-07:"6,226":"6345  ±  249":"2,341":"4,397 ± 94":"NA":"NA ± NA"
2016-10-15:"6,144":"6309  ±  246":"2,442":"4,511 ± 98":"NA":"NA ± NA"
