Date:Area.High:Volume.High:Area.Fluc:Volume.Fluc:Area.Low:Volume.Low:Volume.x:Volume.y:Total_Site_Vol
1990-11-03:0:0  ±  0:2,360:1,039 ± 94:NA:NA ± NA:NA:NA:NA
1991-07-30:0:0  ±  0:2,389:1,252 ± 96:NA:NA ± NA:NA:NA:NA
1992-11-02:0:0  ±  0:2,812:1,710 ± 112:2,794:8,736 ± 699:10,446 ± 811:24,817 ± 4,119:35,264 ± 4,930
1993-10-26:736:170  ±  29:903:826 ± 36:3,986:5,240 ± 717:6,236 ± 783:24,687 ± 2,962:30,923 ± 3,745
1994-04-24:740:163  ±  30:1,548:1,046 ± 62:3,348:7,934 ± 603:9,144 ± 694:25,181 ± 2,765:34,325 ± 3,459
1994-12-04:759:174  ±  30:1,089:951 ± 44:3,745:7,505 ± 674:8,630 ± 748:21,869 ± 2,881:30,499 ± 3,629
1995-05-12:740:173  ±  30:2,019:1,542 ± 81:2,832:9,007 ± 510:10,722 ± 620:24,999 ± 2,858:35,721 ± 3,478
1996-03-03:701:164  ±  28:829:705 ± 33:4,105:4,839 ± 739:5,707 ± 800:21,918 ± 2,966:27,625 ± 3,766
1996-05-04:1,036:1031  ±  41:970:781 ± 39:3,629:2,340 ± 653:4,152 ± 734:20,554 ± 2,960:24,706 ± 3,693
1996-09-28:1,022:1006  ±  41:1,519:1,136 ± 61:3,091:7,943 ± 556:10,085 ± 658:16,114 ± 2,933:26,199 ± 3,591
1997-02-28:1,016:996  ±  41:775:551 ± 31:3,843:3,802 ± 692:5,349 ± 763:6,675 ± 2,887:12,025 ± 3,650
1997-05-08:1,012:990  ±  40:439:448 ± 18:4,184:5,551 ± 753:6,989 ± 811:15,753 ± 2,913:22,743 ± 3,724
1997-09-07:1,013:980  ±  41:1,069:696 ± 43:3,541:6,367 ± 637:8,043 ± 721:12,140 ± 2,839:20,183 ± 3,560
1997-11-21:1,021:989  ±  41:325:498 ± 13:NA:NA ± NA:NA:NA:NA
1998-04-29:1,007:981  ±  40:695:442 ± 28:3,933:5,351 ± 708:6,774 ± 776:16,966 ± 2,850:23,740 ± 3,626
1999-05-22:999:981  ±  40:1,086:807 ± 43:3,550:5,887 ± 639:7,674 ± 722:19,994 ± 2,966:27,669 ± 3,688
2000-04-04:988:970  ±  40:612:428 ± 24:3,944:6,387 ± 710:7,786 ± 774:15,195 ± 2,500:22,981 ± 3,274
2000-06-18:1,005:975  ±  40:1,116:673 ± 45:NA:NA ± NA:NA:NA:NA
2001-10-19:1,017:983  ±  41:1,718:1,297 ± 69:NA:NA ± NA:NA:NA:NA
2002-10-07:1,019:987  ±  41:1,717:1,603 ± 69:NA:NA ± NA:NA:NA:NA
2003-05-12:1,026:989  ±  41:1,905:1,858 ± 76:NA:NA ± NA:NA:NA:NA
2003-10-06:1,028:993  ±  41:1,636:1,801 ± 65:NA:NA ± NA:NA:NA:NA
2005-05-22:1,479:1216  ±  59:970:2,002 ± 39:NA:NA ± NA:NA:NA:NA
2006-10-22:1,469:1203  ±  59:1,323:2,302 ± 53:NA:NA ± NA:NA:NA:NA
2007-10-28:1,478:1212  ±  59:1,322:2,562 ± 53:NA:NA ± NA:NA:NA:NA
2008-02-18:1,498:1221  ±  60:1,055:2,466 ± 42:3,070:7,216 ± 338:10,904 ± 440:26,952 ± 1,810:37,855 ± 2,250
2008-04-13:1,954:1805  ±  78:573:2,653 ± 23:3,097:7,482 ± 341:11,940 ± 442:31,476 ± 1,812:43,415 ± 2,253
2008-06-03:1,935:1810  ±  77:855:2,710 ± 34:NA:NA ± NA:NA:NA:NA
2008-10-26:1,865:1772  ±  75:834:2,531 ± 33:NA:NA ± NA:NA:NA:NA
2009-10-26:1,858:1768  ±  74:1,277:2,792 ± 51:NA:NA ± NA:NA:NA:NA
2011-10-21:1,672:1620  ±  67:318:1,858 ± 13:NA:NA ± NA:NA:NA:NA
2012-10-19:1,668:1609  ±  67:876:2,116 ± 35:NA:NA ± NA:NA:NA:NA
2013-10-07:1,815:1690  ±  73:1,363:3,037 ± 55:NA:NA ± NA:NA:NA:NA
2014-10-10:2,058:1851  ±  82:886:2,893 ± 35:NA:NA ± NA:NA:NA:NA
2015-10-09:1,929:1859  ±  77:597:2,392 ± 24:NA:NA ± NA:NA:NA:NA
2016-10-16:1,934:1867  ±  77:764:2,569 ± 31:NA:NA ± NA:NA:NA:NA
