Date:Area.High:Volume.High:Area.Fluc:Volume.Fluc:Area.Low:Volume.Low:Volume.x:Volume.y:Total_Site_Vol
1990-09-18:1,067:287  ±  43:749:302 ± 30:NA:NA ± NA:NA:NA:NA
1991-07-30:1,122:355  ±  45:737:416 ± 29:NA:NA ± NA:NA:NA:NA
1991-11-09:1,130:354  ±  45:738:318 ± 30:NA:NA ± NA:NA:NA:NA
1992-11-02:1,130:336  ±  45:707:276 ± 28:587:455 ± 147:1,066 ± 220:3,320 ± 1,462:4,387 ± 1,682
1993-04-14:1,423:421  ±  57:431:458 ± 17:551:646 ± 99:1,524 ± 173:4,380 ± 1,052:5,904 ± 1,226
1993-10-25:1,212:336  ±  48:430:205 ± 17:640:523 ± 115:1,064 ± 181:3,266 ± 1,046:4,330 ± 1,227
1994-04-24:1,315:377  ±  53:516:266 ± 21:603:609 ± 108:1,251 ± 182:3,101 ± 1,051:4,353 ± 1,233
1994-12-04:1,304:362  ±  52:514:197 ± 21:613:559 ± 110:1,119 ± 183:2,498 ± 965:3,616 ± 1,148
1995-05-10:1,272:341  ±  51:631:254 ± 25:533:706 ± 96:1,300 ± 172:3,069 ± 999:4,370 ± 1,171
1996-03-03:1,255:358  ±  50:717:431 ± 29:476:675 ± 86:1,464 ± 165:1,092 ± 978:2,557 ± 1,142
1996-05-04:1,233:659  ±  49:646:323 ± 26:552:473 ± 99:1,454 ± 175:1,972 ± 1,050:3,426 ± 1,224
1996-09-28:1,253:638  ±  50:643:365 ± 26:509:368 ± 92:1,371 ± 168:2,298 ± 1,025:3,669 ± 1,193
1997-02-28:1,222:631  ±  49:624:544 ± 25:513:408 ± 92:1,583 ± 166:1,467 ± 1,053:3,050 ± 1,219
1997-05-08:1,221:630  ±  49:651:540 ± 26:571:414 ± 103:1,585 ± 178:3,906 ± 1,053:5,490 ± 1,230
1997-09-07:1,201:594  ±  48:624:350 ± 25:538:453 ± 97:1,396 ± 170:3,611 ± 1,053:5,007 ± 1,223
1997-11-21:906:460  ±  36:594:386 ± 24:NA:NA ± NA:NA:NA:NA
1998-04-28:1,251:595  ±  50:650:436 ± 26:547:531 ± 98:1,562 ± 174:4,018 ± 1,053:5,581 ± 1,227
1999-05-22:1,194:569  ±  48:699:294 ± 28:536:528 ± 96:1,390 ± 172:2,962 ± 1,053:4,353 ± 1,225
2000-04-04:1,150:534  ±  46:702:276 ± 28:566:584 ± 102:1,394 ± 176:1,777 ± 1,053:3,171 ± 1,229
2000-06-18:1,315:550  ±  53:569:436 ± 23:565:593 ± 102:1,578 ± 177:3,012 ± 1,053:4,590 ± 1,230
2001-10-18:1,345:599  ±  54:461:287 ± 18:NA:NA ± NA:NA:NA:NA
2002-10-06:1,325:535  ±  53:465:285 ± 19:NA:NA ± NA:NA:NA:NA
2003-05-12:1,344:586  ±  54:549:378 ± 22:NA:NA ± NA:NA:NA:NA
2003-10-06:1,338:586  ±  54:543:370 ± 22:NA:NA ± NA:NA:NA:NA
2005-05-22:1,379:514  ±  55:526:462 ± 21:NA:NA ± NA:NA:NA:NA
2006-10-22:1,349:475  ±  54:469:324 ± 19:NA:NA ± NA:NA:NA:NA
2007-10-28:1,360:430  ±  54:495:339 ± 20:NA:NA ± NA:NA:NA:NA
2008-02-17:1,361:435  ±  54:403:305 ± 16:659:416 ± 72:1,155 ± 143:1,711 ± 594:2,867 ± 737
2008-04-12:1,425:674  ±  57:414:381 ± 17:593:635 ± 65:1,690 ± 139:1,911 ± 610:3,601 ± 749
2008-10-26:1,363:624  ±  55:442:299 ± 18:NA:NA ± NA:NA:NA:NA
2009-10-25:1,407:674  ±  56:568:462 ± 23:NA:NA ± NA:NA:NA:NA
2011-10-20:1,451:679  ±  58:504:580 ± 20:NA:NA ± NA:NA:NA:NA
2012-10-18:1,444:720  ±  58:354:395 ± 14:NA:NA ± NA:NA:NA:NA
2013-10-06:1,517:801  ±  61:388:496 ± 16:NA:NA ± NA:NA:NA:NA
2014-10-09:1,534:806  ±  61:318:476 ± 13:NA:NA ± NA:NA:NA:NA
2015-10-08:1,542:860  ±  62:371:497 ± 15:NA:NA ± NA:NA:NA:NA
2016-10-16:1,541:853  ±  62:325:511 ± 13:NA:NA ± NA:NA:NA:NA
