Site,Date,Plane_Height,Area_2D,Area_3D,Volume
063l,19960325,8kto25k,1248.11679265,1292.20184415,501.909731903
063l,19960325,above799.64,1529.61299123,1581.68983769,546.730406832
063l,19960325,above799.74,1493.98055005,1543.46772349,523.326990818
063l,19960325,above799.84,1456.54248442,1503.55626827,498.713786453
063l,19960325,above799.94,1410.06207775,1454.76634844,472.805023771
063l,19960325,above800.04,1367.02897257,1409.57710806,446.770812705
063l,19960325,above800.14,1319.65732126,1360.209772,420.058707785
063l,19960325,above800.24,1263.86134674,1302.5502384,392.540158535
063l,19960325,above800.34,1205.3158406,1242.17678174,364.746842033
063l,19960325,above800.44,1146.74663688,1181.78100315,337.253601039
063l,19960325,above800.54,1088.40827289,1121.6105675,310.478237006
063l,19960325,above800.64,1029.54505487,1060.9224292,284.251617885
063l,19960325,above800.74,970.762204804,1000.30898631,258.528692174
063l,19960325,above800.84,911.862186135,939.577032963,233.234381127
063l,19960325,above800.94,852.779507053,878.659383987,208.698399063
063l,19960325,above801.04,794.248069052,818.290901876,185.104310434
063l,19960325,above801.14,736.029342028,758.245220981,162.962984749
063l,19960325,above801.24,679.005177439,699.388856037,142.589353744
063l,19960325,above801.34,622.618565187,641.172977826,124.088973985
063l,19960325,above801.44,566.760392336,583.505825495,107.4965182
063l,19960325,above801.54,512.067969205,527.025526484,92.6456677261
063l,19960325,above801.64,458.171386295,471.381582349,79.7404062116
063l,19960325,above801.74,406.266054842,417.886535975,68.9046766385
063l,19960325,above801.84,360.097371008,370.328663043,60.0359559049
063l,19960325,above801.94,320.002596571,329.058262789,52.4255554296
063l,19960325,above802.04,284.892160676,292.977307315,45.4837332536
063l,19960325,above802.14,252.166662917,259.352824288,39.0458295366
063l,19960325,above802.24,221.357529206,227.702486307,33.0088335877
063l,19960325,above802.34,191.876185121,197.406925808,27.4230345521
063l,19960325,above802.44,164.018059961,168.778553456,22.5007068813
063l,19960325,above802.54,139.281409205,143.360581281,18.3932270054
063l,19960325,above802.64,118.267851703,121.748907317,14.9017116939
063l,19960325,above802.74,99.4034129353,102.342419032,11.9042381489
063l,19960325,above802.84,81.9632685769,84.4038244136,9.48846839884
063l,19960325,above802.94,66.271864449,68.254742985,7.58249417714
063l,19960325,above803.04,52.1860264238,53.7541648346,6.09408309637
063l,19960325,above803.14,39.6511116893,40.8490396053,4.91989129846
063l,19960325,above803.24,28.7664904284,29.6412085712,3.89768433231
063l,19960325,above803.34,19.852142348,20.4568449386,2.93059634571
063l,19960325,above803.44,12.9714246287,13.3632080979,1.84609539257
063l,19960325,above803.54,7.71836309041,7.94717506359,0.857983849701
