Site,Date,Plane_Height,Area_2D,Area_3D,Volume
063l,20080209,8kto25k,1648.09766275,1686.97797151,954.401498309
063l,20080209,above799.64,1922.32517723,1969.42751205,987.300676198
063l,20080209,above799.74,1875.59523182,1920.48404271,925.675395164
063l,20080209,above799.84,1819.53068149,1862.46766158,864.288454307
063l,20080209,above799.94,1754.81330563,1795.99198521,803.697314488
063l,20080209,above800.04,1689.16879726,1728.6854354,744.881034873
063l,20080209,above800.14,1622.67587443,1660.60074012,687.490482074
063l,20080209,above800.24,1554.7259557,1591.11821903,630.841858543
063l,20080209,above800.34,1483.46264821,1518.3917293,575.092965498
063l,20080209,above800.44,1406.44393152,1439.95789217,521.232371687
063l,20080209,above800.54,1336.62637201,1368.58370234,469.678154021
063l,20080209,above800.64,1275.64877274,1305.87001683,419.317871412
063l,20080209,above800.74,1216.33454282,1244.75245341,369.531333795
063l,20080209,above800.84,1152.96668393,1179.5611795,320.297963794
063l,20080209,above800.94,1067.20372304,1092.04043486,273.434325978
063l,20080209,above801.04,978.932599956,1001.98819808,230.35757142
063l,20080209,above801.14,893.231151582,914.443102558,191.535731658
063l,20080209,above801.24,796.362952193,815.730500623,157.693382974
063l,20080209,above801.34,702.008650029,719.576873892,129.811203864
063l,20080209,above801.44,618.71184906,634.555313164,106.991938488
063l,20080209,above801.54,551.174513278,565.425185865,87.9442567558
063l,20080209,above801.64,488.542564286,501.345194244,71.7180373899
063l,20080209,above801.74,427.402869117,438.883978581,58.4066053643
063l,20080209,above801.84,370.623221723,380.948793552,48.0475972682
063l,20080209,above801.94,319.931290625,329.231252595,40.0031895498
063l,20080209,above802.04,278.072389594,286.390568339,33.4886408423
063l,20080209,above802.14,242.06820563,249.438105437,27.9484918031
063l,20080209,above802.24,209.906951351,216.360924831,23.023278911
063l,20080209,above802.34,179.591756706,185.186002029,18.6629170543
063l,20080209,above802.44,153.444617995,158.297296742,14.9138566795
063l,20080209,above802.54,129.102265239,133.262665629,11.8274000066
063l,20080209,above802.64,106.266466644,109.769023933,9.43235115972
063l,20080209,above802.74,87.458238519,90.3979536017,7.65556235507
063l,20080209,above802.84,73.1331676848,75.6253458096,6.28235080602
063l,20080209,above802.94,60.0754989808,62.1452372805,5.1180230652
063l,20080209,above803.04,47.6420660681,49.3312340514,4.16066743734
063l,20080209,above803.14,36.025394917,37.3676328093,3.38962158372
063l,20080209,above803.24,24.9782131092,26.017534749,2.72794644546
063l,20080209,above803.34,16.1450865527,16.9237834005,2.13317741105
063l,20080209,above803.44,9.02513112408,9.57107506881,1.44067917651
063l,20080209,above803.54,5.53582851508,5.90598142916,0.767586904788
