Site,Date,Plane_Height,Area_2D,Area_3D,Volume
063l,20080403,8kto25k,1310.69612018,1361.55998489,1176.70195212
063l,20080403,above799.64,1846.67870018,1911.66129938,1340.93168203
063l,20080403,above799.74,1790.63519908,1853.90483311,1287.35571842
063l,20080403,above799.84,1732.09328635,1793.72076937,1234.67696639
063l,20080403,above799.94,1671.50872167,1731.5436747,1182.65892062
063l,20080403,above800.04,1607.64915626,1666.17479479,1132.06085628
063l,20080403,above800.14,1541.86040229,1598.95352489,1082.78710936
063l,20080403,above800.24,1474.33307331,1530.0397614,1034.20174259
063l,20080403,above800.34,1403.6381153,1457.9893003,986.453594539
063l,20080403,above800.44,1331.50049876,1384.17130011,940.326161069
063l,20080403,above800.54,1278.80028572,1328.78754523,895.754208606
063l,20080403,above800.64,1247.77336331,1294.50025611,849.676626413
063l,20080403,above800.74,1219.15832625,1262.52171802,801.157135757
063l,20080403,above800.84,1190.44866865,1230.46396107,750.029097213
063l,20080403,above800.94,1157.67648577,1194.53214359,696.792753116
063l,20080403,above801.04,1120.42130997,1154.36151448,642.093923574
063l,20080403,above801.14,1078.42713326,1109.74260346,586.909556177
063l,20080403,above801.24,1030.88399488,1059.92296307,532.158172902
063l,20080403,above801.34,981.269171812,1008.18620564,478.4397344
063l,20080403,above801.44,927.939699783,952.842427317,426.090861196
063l,20080403,above801.54,871.573138589,894.567529996,375.398212644
063l,20080403,above801.64,809.787050167,830.975294631,327.052456417
063l,20080403,above801.74,745.938220206,765.374680849,281.707873929
063l,20080403,above801.84,678.747183423,696.455132623,239.925965852
063l,20080403,above801.94,611.007138933,626.992259429,201.851162957
063l,20080403,above802.04,543.206910606,557.491915387,167.454410011
063l,20080403,above802.14,464.707860447,477.336396199,137.311916731
063l,20080403,above802.24,378.490526696,389.551441077,112.808622605
063l,20080403,above802.34,305.897739184,315.527108807,93.8239036863
063l,20080403,above802.44,259.06644031,267.382718429,78.6102408188
063l,20080403,above802.54,221.341554382,228.387042674,65.6445348937
063l,20080403,above802.64,188.425097088,194.242930104,54.5550192401
063l,20080403,above802.74,160.463809661,165.14438497,45.0371492163
063l,20080403,above802.84,138.436571255,142.1502475,36.7704610362
063l,20080403,above802.94,120.087191233,122.974435696,29.3706307365
063l,20080403,above803.04,105.074310394,107.283563002,22.5545863073
063l,20080403,above803.14,91.0667302025,92.681876262,16.1470947584
063l,20080403,above803.24,76.0251553828,77.1006651588,10.1414432702
063l,20080403,above803.34,54.8614816255,55.4970590833,4.96858949872
063l,20080403,above803.44,20.9952022267,21.3346761132,1.77120681111
063l,20080403,above803.54,8.05928519906,8.22059632787,0.40236013158
