Site,Date,Plane_Height,Area_2D,Area_3D,Volume
063l,20081017,8kto25k,1454.47447961,1512.80920622,476.378470004
063l,20081017,above799.64,1812.72292065,1891.71263548,624.46026957
063l,20081017,above799.74,1768.57641057,1845.28955076,573.02086352
063l,20081017,above799.84,1713.90478266,1788.39686855,521.797848913
063l,20081017,above799.94,1610.29518199,1682.8906901,472.451370253
063l,20081017,above800.04,1418.36897667,1489.5795412,434.301397635
063l,20081017,above800.14,1299.2971328,1369.39180863,406.521174057
063l,20081017,above800.24,1181.92383387,1251.10393539,384.554314493
063l,20081017,above800.34,1069.80937885,1138.0628522,368.176183892
063l,20081017,above800.44,987.663311578,1054.39822852,356.195308886
063l,20081017,above800.54,925.82658493,990.630326385,346.124482624
063l,20081017,above800.64,873.666412487,936.381711238,336.362344531
063l,20081017,above800.74,824.805244861,885.309568611,326.232877294
063l,20081017,above800.84,779.11669097,837.217715245,315.373053294
063l,20081017,above800.94,735.569882246,791.060598181,303.821146738
063l,20081017,above801.04,695.63447438,748.237760945,291.499055025
063l,20081017,above801.14,659.676573259,709.133470443,278.504279543
063l,20081017,above801.24,627.060064022,673.249502463,264.909664105
063l,20081017,above801.34,598.584101368,641.347808537,250.478925614
063l,20081017,above801.44,555.970980279,595.36547711,235.428495125
063l,20081017,above801.54,514.869848041,550.925826613,221.439371922
063l,20081017,above801.64,484.991352877,517.7234748,207.160005527
063l,20081017,above801.74,453.909154857,483.458125251,192.636238301
063l,20081017,above801.84,422.899248712,449.364345788,178.26011542
063l,20081017,above801.94,392.393030336,415.970947424,163.881395518
063l,20081017,above802.04,361.335996516,382.241527393,149.507867698
063l,20081017,above802.14,331.855031379,350.41838884,135.297463435
063l,20081017,above802.24,305.043793139,321.540374328,121.129229324
063l,20081017,above802.34,278.513401404,293.066356209,107.035588386
063l,20081017,above802.44,251.422973316,264.151153187,93.4129136595
063l,20081017,above802.54,224.726975015,235.731708285,80.6383011258
063l,20081017,above802.64,197.595273158,206.968461484,68.8799898569
063l,20081017,above802.74,169.730468849,177.567766931,58.3653564854
063l,20081017,above802.84,141.672249898,148.128457519,49.4528532094
063l,20081017,above802.94,122.535335932,127.813358905,41.7974002286
063l,20081017,above803.04,106.76313317,111.032751901,34.7730828624
063l,20081017,above803.14,95.2150413285,98.6571175876,28.1093708602
063l,20081017,above803.24,84.2295944056,86.9192347752,21.5100384108
063l,20081017,above803.34,71.8075486707,73.8021545234,15.1472445161
063l,20081017,above803.44,55.78756015,57.164911467,9.23524876042
063l,20081017,above803.54,32.7483515584,33.6697941092,4.8276119738
