Site,Date,Plane_Height,Area_2D,Area_3D,Volume
063l,20041120,8kto25k,1765.47583047,1828.39186904,771.532860687
063l,20041120,above799.64,2166.63291834,2274.67202292,985.338951634
063l,20041120,above799.74,2077.15267,2183.49606461,901.386229923
063l,20041120,above799.84,1969.75126015,2074.51536004,822.276189988
063l,20041120,above799.94,1845.08346142,1948.39772392,749.552985992
063l,20041120,above800.04,1733.37990975,1835.19653927,684.049643631
063l,20041120,above800.14,1608.91167361,1709.14021253,625.138404671
063l,20041120,above800.24,1464.80470345,1563.31616131,572.793306076
063l,20041120,above800.34,1250.96451042,1347.68966918,534.068441306
063l,20041120,above800.44,1124.52867491,1219.57287122,506.158053999
063l,20041120,above800.54,1041.3410074,1134.54729401,483.70256162
063l,20041120,above800.64,972.879572493,1064.08704616,463.205625608
063l,20041120,above800.74,905.86585314,994.875142996,444.121926595
063l,20041120,above800.84,849.307463021,935.805958872,425.813445805
063l,20041120,above800.94,796.665608188,880.405065442,407.755357686
063l,20041120,above801.04,751.015855756,831.725816739,389.674884517
063l,20041120,above801.14,708.6287039,786.122816468,371.521837236
063l,20041120,above801.24,667.700836755,741.901743656,353.44025588
063l,20041120,above801.34,626.039490178,696.967850567,335.653457928
063l,20041120,above801.44,577.935959302,645.598967465,318.511959808
063l,20041120,above801.54,538.603152784,602.877430928,302.151993207
063l,20041120,above801.64,508.589699226,569.256007676,285.588825211
063l,20041120,above801.74,480.821226685,537.781486258,268.569042803
063l,20041120,above801.84,452.366976471,505.544903521,251.41438168
063l,20041120,above801.94,427.289848692,476.628119894,233.876532573
063l,20041120,above802.04,403.564053261,449.06809303,215.657733271
063l,20041120,above802.14,377.524024205,419.267073155,196.985130808
063l,20041120,above802.24,348.006230998,386.058208964,178.333266711
063l,20041120,above802.34,321.793223223,356.179373075,159.986682606
063l,20041120,above802.44,297.476870749,328.280557695,141.889306693
063l,20041120,above802.54,270.715906082,298.051022529,124.502353033
063l,20041120,above802.64,243.252176435,267.328987353,108.157664555
063l,20041120,above802.74,215.322736079,236.40036651,93.1075422246
063l,20041120,above802.84,192.339936011,210.603927842,79.3720615219
063l,20041120,above802.94,168.171767776,183.808728516,66.8584935512
063l,20041120,above803.04,146.445003489,159.678977468,55.5497134763
063l,20041120,above803.14,124.438995705,135.379592656,45.4145463611
063l,20041120,above803.24,103.221347441,112.07507637,36.4168078001
063l,20041120,above803.34,84.4502672649,91.5193606605,28.5030860984
063l,20041120,above803.44,66.5792549004,72.116487162,21.4993220129
063l,20041120,above803.54,50.6810777509,54.9356794354,15.7075269106
