Site,Date,Plane_Height,Area_2D,Area_3D,Volume
055r,20000611,8kto25k,5632.65400589,5734.64477435,4537.60385086
055r,20000611,above820.25,11195.8536074,11341.5601843,7813.83184753
055r,20000611,above820.35,10923.3223627,11062.8453608,7525.02243797
055r,20000611,above820.45,10677.3780025,10810.3579325,7234.92395932
055r,20000611,above820.55,10353.0135896,10479.3469398,6955.77197738
055r,20000611,above820.65,10123.9254149,10243.616375,6691.38606717
055r,20000611,above820.75,9937.74855708,10050.8066533,6429.24740837
055r,20000611,above820.85,9620.79024472,9727.24637118,6176.6584921
055r,20000611,above820.95,9037.96966809,9137.71372507,5957.99577371
055r,20000611,above821.05,8615.09645152,8708.156495,5773.45473135
055r,20000611,above821.15,8275.74570676,8362.71594387,5608.44930654
055r,20000611,above821.25,8058.42434687,8139.10786141,5440.12213702
055r,20000611,above821.35,7863.43485886,7937.13374896,5221.12196074
055r,20000611,above821.45,7333.39419585,7399.60184652,4872.85794085
055r,20000611,above821.55,6680.1685655,6738.87934536,4413.22412094
055r,20000611,above821.65,6196.8279532,6248.57378882,3910.16956756
055r,20000611,above821.75,5707.98813249,5753.40279982,3417.23994243
055r,20000611,above821.85,5230.90914807,5271.01828521,2959.64221199
055r,20000611,above821.95,4779.18700545,4814.63443939,2539.07294967
055r,20000611,above822.05,4391.21594933,4422.55541342,2151.55251467
055r,20000611,above822.15,4032.25669398,4059.78288607,1792.89925559
055r,20000611,above822.25,3667.15986743,3691.13759949,1461.13323163
055r,20000611,above822.35,3233.05126205,3253.73751014,1157.04216217
055r,20000611,above822.45,2727.23636982,2744.86758273,887.596126537
055r,20000611,above822.55,2245.23438913,2259.89323609,659.322447978
055r,20000611,above822.65,1805.5018022,1817.35907054,469.667815318
055r,20000611,above822.75,1383.43328255,1392.91177096,318.107283297
055r,20000611,above822.85,895.527175684,903.1952877,207.248725362
055r,20000611,above822.95,521.324175074,527.844131287,138.520074425
